ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES,EXPECTED_MONTHLY_TXN,ACCOUNT_RISK_RATING,NUM_LINKED_ACCOUNTS,DEBIT_CARD_ISSUED,INTERNET_BANKING
ACCT100009656,CUST0000687,SAVINGS,ACTIVE,2015-05-23,31360.9,INR,1,3183.98,4,1,0,1
ACCT100009657,CUST0001939,NRE,ACTIVE,2012-12-09,61124.74,INR,3,358405.85,6,1,0,0
ACCT100009658,CUST0007219,SALARY,ACTIVE,2017-11-27,57156.55,USD,1,2071.91,4,3,1,1
ACCT100009659,CUST0002445, SHELL ,ACTIVE,2015-09-18,513398.36,INR,1,958404.34,7,1,1,1
ACCT100009660,CUST0001482,CURRENT,ACTIVE,2017-09-29,1986.81,USD,1,38081.02,3,4,1,1
ACCT100009661,CUST0002393,NRO,ACTIVE,2014-01-23,117790.37,INR,1,349313.71,4,1,1,1
ACCT100009662,CUST0002449,NRO,ACTIVE,2014-08-01,187330.38,INR,1,188127.89,7,2,1,1
ACCT100009663,CUST0005307,SHELL,ACTIVE,2020-10-02,9167645.24,INR,1,255624.06,8,4,1,1
ACCT100009664,CUST0007691,SHELL,ACTIVE,2019-05-11,145381.55,INR,2,142258.8,9,1,1,1
ACCT100009665,CUST0001285,SHELL,ACTIVE,2012-11-03,798984.61,GBP,1,61851.17,7,1,1,1
ACCT100009666,CUST0005785,NRO,CLOSED,2012-02-16,24130.65,GBP,2,28815.69,4,2,1,1
ACCT100009667,CUST0006095,SAVINGS,DORMANT,2013-04-23,5196.25,INR,1,13563.5,3,1,1,1
ACCT100009668,CUST0005116,CURRENT,ACTIVE,2021-04-30,1246.23,USD,1,9130.35,2,1,1,0
ACCT100009669,CUST0003210,SHELL,ACTIVE,2012-05-25,304684.64,INR,3,2660441.77,9,1,1,1
ACCT100009670,CUST0002265,CURRENT,ACTIVE,2013-01-25,37665.59,INR,1,87970.91,3,1,1,1
ACCT100009671,CUST0004618,NRO,ACTIVE,2016-10-19,489765.08,GBP,1,44923.31,7,1,0,0
ACCT100009672,CUST0005518,NRE,ACTIVE,2015-05-17,2541846.21,USD,1,821610.65,4,3,1,1
ACCT100009673,CUST0007374,NRO,BLOCKED,2020-08-26,32462.71,INR,1,337055.42,6,1,1,1
ACCT100009674,CUST0005788,NRE,ACTIVE,2017-11-03,200366.87,INR,3,35255.35,7,1,0,1
ACCT100009675,CUST0000121,CURRENT,ACTIVE,2020-09-28,16923.84,USD,1,53427.18,5,2,0,1
ACCT100009676,CUST0006434,SAVINGS,ACTIVE,2015-12-08,90841.02,INR,2,24409.55,5,1,1,0
ACCT100009677,CUST0007603,SALARY,ACTIVE,2018-03-24,13844.23,INR,1,33354.95,1,1,1,1
ACCT100009678,CUST0004185,SAVINGS,ACTIVE,2015-05-01,33771.43,INR,2,28818.11,5,3,1,1
ACCT100009679,CUST0001532,SAVINGS,ACTIVE,2017-07-30,57359.64,INR,1,7615.53,3,3,1,1
ACCT100009680,CUST0002482,SAVINGS,ACTIVE,2013-08-09,225647.4,INR,1,9617.52,1,1,1,1
ACCT100009681,CUST0004641,SAVINGS,ACTIVE,2020-07-27,804.26,USD,1,20669.87,3,2,1,1
ACCT100009682,CUST0005148,CURRENT,ACTIVE,2014-06-19,19904.44,INR,1,153536.11,2,2,1,1
ACCT100009683,CUST0007008,NRO,ACTIVE,2019-07-22,170381.63,AED,1,24086.96,7,1,1,0
ACCT100009684,CUST0000251,NRE,ACTIVE,2019-02-26,32159.26,INR,1,1305703.3,6,1,0,1
ACCT100009685,CUST0007069,salary,ACTIVE,2016-07-22,35123.23,INR,2,827.91,1,3,1,1
ACCT100009686,CUST0005563,NRE,BLOCKED,2015-09-25,61993.1,INR,1,697034.29,6,1,0,1
ACCT100009687,CUST0003169,SALARY,CLOSED,2013-03-13,11888.13,INR,1,1549.91,3,1,1,1
ACCT100009688,CUST0006441,SAVINGS,BLOCKED,2021-07-03,93926.24,USD,2,1625.89,2,1,1,1
ACCT100009689,CUST0004997,TRUST,DORMANT,2019-05-27,28967.77,USD,2,270759.32,9,3,1,1
ACCT100009690,CUST0001767,SAVINGS,ACTIVE,2018-07-07,79409.04,INR,1,5562.67,1,1,1,1
ACCT100009691,CUST0002237,SAVINGS,ACTIVE,2019-04-07,1075.56,INR,1,113976.14,2,3,1,1
ACCT100009692,CUST0005290,savings,ACTIVE,2012-04-28,37778.94,INR,1,12766.89,3,1,0,1
ACCT100009693,CUST0002701,NRO,ACTIVE,2019-05-07,149284.62,INR,1,31205.44,4,1,0,1
ACCT100009694,CUST0002789,CURRENT,ACTIVE,2020-02-02,12210.17,INR,1,12416.81,4,1,1,1
ACCT100009695,CUST0004213,CURRENT,ACTIVE,2018-05-23,202956.73,INR,2,37974.76,5,3,1,1
ACCT100009696,CUST0003707,SAVINGS,BLOCKED,2015-08-17,1863.79,USD,1,2623.67,3,1,0,1
ACCT100009697,CUST0003482,TRUST,DORMANT,2017-02-05,1489060.82,GBP,2,500026.47,9,5,1,1
ACCT100009698,CUST0007813,nre,DORMANT,2021-07-17,120473.52,INR,1,26263.13,6,2,0,1
ACCT100009699,CUST0003810,SAVINGS,ACTIVE,2014-11-13,4051.6,INR,2,3101.97,4,1,1,1
ACCT100009700,CUST0001350,CURRENT,ACTIVE,2018-11-23,170231.81,INR,2,18719.82,1,3,0,1
ACCT100009701,CUST0006309,CURRENT,ACTIVE,2019-07-28,34555.92,INR,1,12848.03,3,1,1,0
ACCT100009702,CUST0006194,SAVINGS,ACTIVE,2016-03-02,5927.32,USD,1,1536.55,4,1,1,1
ACCT100009703,CUST0004960,SAVINGS,ACTIVE,2020-02-12,32153.94,SGD,1,11893.99,2,3,0,1
ACCT100009704,CUST0006399,NRE,ACTIVE,2018-01-05,198233.42,INR,2,636224.28,5,4,0,1
ACCT100009705,CUST0004522,CURRENT,ACTIVE,2012-07-15,205772.71,USD,1,221920.58,4,3,1,0
ACCT100009706,CUST0006061, CURRENT ,ACTIVE,2012-05-12,7061.82,INR,1,13460.54,2,3,0,1
ACCT100009707,CUST0007869,SAVINGS,ACTIVE,2021-03-04,16291.62,USD,1,37677.65,1,1,1,0
ACCT100009708,CUST0006674,SAVINGS,ACTIVE,2015-10-02,160820.69,USD,1,87055.43,2,1,1,0
ACCT100009709,CUST0007041,SALARY,ACTIVE,2019-05-05,124462.24,INR,3,62379.05,2,4,0,1
ACCT100009710,CUST0005167,NRO,ACTIVE,2012-03-24,308386.9,INR,2,416978.12,5,2,0,1
ACCT100009711,CUST0002530,NRO,DORMANT,2018-01-12,69904.79,INR,1,40984.73,6,1,1,1
ACCT100009712,CUST0000211,CURRENT,ACTIVE,2019-05-11,803570.75,INR,1,40285.17,2,1,1,1
ACCT100009713,CUST0004272,SALARY,ACTIVE,2021-11-23,746.49,INR,3,11851.12,2,4,1,1
ACCT100009714,CUST0005948,SAVINGS,ACTIVE,2021-09-18,9520.74,GBP,1,1403.22,2,1,0,1
ACCT100009715,CUST0001034,SAVINGS,ACTIVE,2013-05-21,22909.71,INR,1,13476.03,3,1,0,1
ACCT100009716,CUST0007746,CURRENT,ACTIVE,2020-11-19,35022.73,INR,1,135099.13,5,1,0,1
ACCT100009717,CUST0004601,NRE,ACTIVE,2020-01-18,240139.96,AED,1,342977.95,5,3,1,0
ACCT100009718,CUST0006069,NRO,ACTIVE,2021-10-15,139143.67,USD,1,477941.87,5,4,1,1
ACCT100009719,CUST0001985,TRUST,ACTIVE,2020-01-02,300866.57,INR,2,100556.59,8,1,0,0
ACCT100009720,CUST0000321,SAVINGS,DORMANT,2012-12-01,20941.16,AED,1,12370.64,5,2,1,0
ACCT100009721,CUST0007198,CURRENT,ACTIVE,2019-03-07,165293.39,INR,1,122546.13,2,1,0,0
ACCT100009722,CUST0007815, SALARY ,BLOCKED,2017-02-04,9671.36,AED,1,1928.73,5,1,1,0
ACCT100009723,CUST0006583,NRE,ACTIVE,2015-06-01,300183.56,INR,2,322445.1,7,2,0,1
ACCT100009724,CUST0001087,CURRENT,ACTIVE,2018-09-08,7523.08,INR,2,936386.38,2,1,1,1
ACCT100009725,CUST0006335,SAVINGS,ACTIVE,2015-01-17,84291.77,INR,1,11698.77,1,4,1,1
ACCT100009726,CUST0004809,NRE,ACTIVE,2016-06-07,557120.66,INR,1,22512.59,4,1,1,1
ACCT100009727,CUST0005065,NRO,ACTIVE,2020-09-15,46395.59,USD,1,144557.02,6,1,1,1
ACCT100009728,CUST0002121,NRO,ACTIVE,2017-06-23,282415.32,INR,2,22253.81,4,3,1,1
ACCT100009729,CUST0006082,NRO,BLOCKED,2013-09-26,257611.56,SGD,1,59973.03,4,2,0,1
ACCT100009730,CUST0007044,NRE,ACTIVE,2021-11-22,202466.32,INR,1,95832.27,6,1,1,1
ACCT100009731,CUST0005182,CURRENT,DORMANT,2021-01-05,65649.72,USD,1,98616.99,3,1,0,0
ACCT100009732,CUST0004135,SAVINGS,ACTIVE,2020-11-24,59442.39,USD,1,20520.23,2,2,0,1
ACCT100009733,CUST0004833,SAVINGS,ACTIVE,2014-10-05,22524.35,AED,3,2464.64,3,1,1,1
ACCT100009734,CUST0000959,SALARY,ACTIVE,2017-08-06,823.79,USD,1,922.71,2,1,0,0
ACCT100009735,CUST0004817,NRE,ACTIVE,2018-03-03,1266839.96,INR,2,67177.21,4,1,0,1
ACCT100009736,CUST0000329,SALARY,DORMANT,2020-12-14,2221.33,INR,2,24487.22,1,1,1,1
ACCT100009737,CUST0002205,SALARY,ACTIVE,2012-08-18,2096.14,AED,2,15863.98,2,2,1,0
ACCT100009738,CUST0005541,SALARY,ACTIVE,2019-06-21,16840.56,INR,1,104397.55,4,1,0,1
ACCT100009739,CUST0003986,SAVINGS,ACTIVE,2018-06-13,36950.55,GBP,3,3040.2,3,2,1,1
ACCT100009740,CUST0001163,SAVINGS,ACTIVE,2021-03-14,13529.79,SGD,2,8049.75,3,1,1,1
ACCT100009741,CUST0003945,SAVINGS,ACTIVE,2012-06-23,9016.09,INR,1,57897.11,2,2,1,1
ACCT100009742,CUST0002464,CURRENT,DORMANT,2014-11-26,375840.24,USD,1,120764.56,1,1,1,1
ACCT100009743,CUST0006182,SAVINGS,ACTIVE,2020-03-27,14870.62,AED,1,3700.61,2,2,1,1
ACCT100009744,CUST0003629,CURRENT,BLOCKED,2014-02-01,261997.22,AED,1,265392.39,1,1,0,1
ACCT100009745,CUST0001135,NRO,DORMANT,2015-09-25,737564.23,USD,2,69222.89,4,1,1,1
ACCT100009746,CUST0004163,SAVINGS,ACTIVE,2012-10-23,15190.45,USD,1,26948.78,4,3,0,1
ACCT100009747,CUST0000459,SALARY,ACTIVE,2016-07-13,514.65,GBP,1,12749.68,4,2,1,1
ACCT100009748,CUST0007635,SAVINGS,ACTIVE,2017-01-20,248567.15,INR,1,5475.87,4,1,1,1
ACCT100009749,CUST0002088,CURRENT,ACTIVE,2012-08-20,95920.59,USD,2,109421.92,1,1,1,0
ACCT100009750,CUST0000374,SAVINGS,ACTIVE,2017-02-19,15156.69,INR,2,2762.83,2,1,1,1
ACCT100009751,CUST0002455,SAVINGS,ACTIVE,2012-04-19,14182.82,INR,3,8127.9,1,3,1,1
ACCT100009752,CUST0003679,savings,DORMANT,2018-05-25,14109.04,INR,1,2768.8,1,2,1,1
ACCT100009753,CUST0001313,CURRENT,ACTIVE,2015-11-24,13210.41,USD,2,301347.28,1,1,1,1
ACCT100009754,CUST0006806,NRE,ACTIVE,2014-08-29,645497.56,USD,1,244995.6,4,1,1,1
ACCT100009755,CUST0000366,TRUST,ACTIVE,2015-12-24,3261710.9,INR,2,2240958.46,10,2,0,1
ACCT100009756,CUST0006221,SAVINGS,BLOCKED,2013-10-06,1511.81,AED,1,21490.04,2,1,0,0
ACCT100009757,CUST0005196,NRO,ACTIVE,2018-09-09,34068.97,INR,2,28275.78,5,5,1,1
ACCT100009758,CUST0003118,SAVINGS,ACTIVE,2013-04-16,66506.21,INR,1,2067.49,4,3,1,1
ACCT100009759,CUST0002924,NRE,ACTIVE,2012-03-30,199634.01,AED,2,272599.82,6,2,1,1
ACCT100009760,CUST0002771,CURRENT,ACTIVE,2018-01-28,328787.15,USD,1,81656.38,2,2,1,1
ACCT100009761,CUST0004869,SAVINGS,ACTIVE,2018-01-25,75598.1,AED,2,20129.11,1,1,1,1
ACCT100009762,CUST0001909,SAVINGS,ACTIVE,2016-05-14,84682.3,SGD,1,80240.42,5,2,0,1
ACCT100009763,CUST0006135,SAVINGS,ACTIVE,2020-08-12,28194.33,AED,1,11142.91,4,1,1,1
ACCT100009764,CUST0003261,SAVINGS,ACTIVE,2013-09-24,53448.89,GBP,2,5664.77,1,1,1,1
ACCT100009765,CUST0000355,SALARY,CLOSED,2015-07-04,22073.4,INR,1,7290.18,3,1,0,0
ACCT100009766,CUST0006956,SALARY,ACTIVE,2014-05-05,61434.55,INR,1,7500.15,5,1,0,1
ACCT100009767,CUST0001599,NRE,ACTIVE,2019-09-27,210254.36,GBP,1,103617.04,6,1,1,1
ACCT100009768,CUST0003332,CURRENT,ACTIVE,2017-07-18,224639.79,AED,1,100993.7,3,1,0,0
ACCT100009769,CUST0007281,SALARY,ACTIVE,2021-08-21,1686.93,INR,2,24492.9,1,1,1,1
ACCT100009770,CUST0005274,SAVINGS,ACTIVE,2014-12-12,96513.74,INR,3,19060.51,2,2,1,1
ACCT100009771,CUST0001073,CURRENT,BLOCKED,2014-05-01,74880.26,USD,1,4712.57,5,3,1,1
ACCT100009772,CUST0005000,CURRENT,ACTIVE,2017-12-06,64164.55,USD,1,6890.65,2,2,1,1
ACCT100009773,CUST0000156,CURRENT,BLOCKED,2013-02-26,188989.43,USD,1,58938.72,3,2,1,1
ACCT100009774,CUST0000796,NRE,ACTIVE,2014-12-07,149019.48,INR,1,138583.39,4,1,1,1
ACCT100009775,CUST0000565,SALARY,ACTIVE,2019-06-20,53310.91,INR,1,7127.6,1,5,1,1
ACCT100009776,CUST0001214,savings,ACTIVE,2015-12-06,2798.9,INR,1,1894.61,1,1,1,1
ACCT100009777,CUST0002142,TRUST,ACTIVE,2013-01-21,153970.19,USD,1,163734.92,9,2,1,1
ACCT100009778,CUST0006359, SAVINGS ,ACTIVE,2017-06-17,5825.45,SGD,1,18082.25,5,1,1,1
ACCT100009779,CUST0003582,CURRENT,ACTIVE,2013-10-08,15737.77,INR,3,71592.99,3,3,0,0
ACCT100009780,CUST0001462,CURRENT,ACTIVE,2013-01-06,100929.55,INR,1,8243.74,3,3,1,1
ACCT100009781,CUST0005293,SALARY,ACTIVE,2013-07-26,1898.86,INR,2,1474.06,1,3,1,1
ACCT100009782,CUST0005383,NRE,ACTIVE,2014-07-02,25709.19,INR,1,78022.96,5,2,1,1
ACCT100009783,CUST0002058,SAVINGS,ACTIVE,2014-07-01,6299.4,INR,2,9453.46,2,1,1,1
ACCT100009784,CUST0005335,SAVINGS,ACTIVE,2018-05-31,18080.18,INR,1,1464.47,4,3,1,1
ACCT100009785,CUST0007659,SAVINGS,ACTIVE,2020-04-08,55600.51,USD,1,2336.38,3,1,1,1
ACCT100009786,CUST0005640,NRE,DORMANT,2013-01-14,292894.38,INR,1,28992.35,4,1,0,1
ACCT100009787,CUST0005392,SALARY,ACTIVE,2017-06-26,37230.64,INR,1,4480.73,1,2,1,0
ACCT100009788,CUST0004871, SAVINGS ,ACTIVE,2016-01-25,6205.46,AED,1,4487.35,5,1,1,1
ACCT100009789,CUST0006013,CURRENT,DORMANT,2014-12-24,13908.74,INR,1,6970.56,2,1,1,1
ACCT100009790,CUST0006601,CURRENT,DORMANT,2020-12-11,37369.29,AED,1,113474.35,3,2,0,1
ACCT100009791,CUST0007951,CURRENT,CLOSED,2018-01-15,56418.91,USD,1,18752.11,2,4,1,0
ACCT100009792,CUST0002984,NRE,DORMANT,2021-08-24,47243.86,AED,2,54704.75,7,4,1,1
ACCT100009793,CUST0004321,NRO,ACTIVE,2013-07-18,1554.38,AED,1,20223.42,7,1,0,1
ACCT100009794,CUST0005563,SAVINGS,CLOSED,2015-05-22,488.07,USD,1,16015.7,3,1,0,1
ACCT100009795,CUST0005066,SALARY,ACTIVE,2015-11-20,15277.08,INR,1,2849.01,1,2,1,1
ACCT100009796,CUST0006466,NRE,ACTIVE,2014-11-30,637427.17,INR,1,130901.21,7,5,1,0
ACCT100009797,CUST0001726,SAVINGS,ACTIVE,2012-10-08,3239.03,INR,2,5062.9,4,1,1,1
ACCT100009798,CUST0007677,CURRENT,ACTIVE,2015-05-23,44330.82,INR,3,74873.13,5,1,1,0
ACCT100009799,CUST0000727,SAVINGS,ACTIVE,2020-06-21,205006.09,INR,3,7283.16,5,1,0,1
ACCT100009800,CUST0001072,CURRENT,ACTIVE,2015-04-14,154857.42,AED,2,30243.66,4,1,1,1
ACCT100009801,CUST0006825,SAVINGS,ACTIVE,2012-10-26,14181.01,INR,1,7852.99,2,5,1,0
ACCT100009802,CUST0007571,CURRENT,ACTIVE,2018-02-12,66168.57,INR,1,7710.93,5,3,1,1
ACCT100009803,CUST0004844,SHELL,DORMANT,2013-03-17,890847.97,AED,1,3439938.88,9,2,0,1
ACCT100009804,CUST0004739,NRO,ACTIVE,2012-03-15,92062.63,USD,1,52512.28,5,1,0,0
ACCT100009805,CUST0002349,CURRENT,ACTIVE,2020-03-05,5481.2,INR,1,26484.0,3,2,0,1
ACCT100009806,CUST0004882,SALARY,ACTIVE,2020-09-28,9336.81,INR,1,5250.09,1,2,1,1
ACCT100009807,CUST0007089,NRE,ACTIVE,2018-10-01,110444.66,INR,3,30914.44,5,2,1,0
ACCT100009808,CUST0001093,SAVINGS,ACTIVE,2015-08-11,22943.92,AED,1,12044.86,3,4,1,1
ACCT100009809,CUST0001649,CURRENT,DORMANT,2014-10-29,91552.66,SGD,1,68956.09,1,3,0,0
ACCT100009810,CUST0002118,CURRENT,ACTIVE,2015-07-01,24373.14,GBP,1,9650.91,3,3,1,1
ACCT100009811,CUST0003905,CURRENT,ACTIVE,2019-10-06,132335.99,INR,1,61638.01,5,2,0,0
ACCT100009812,CUST0007850,CURRENT,ACTIVE,2017-12-28,126970.03,GBP,1,46707.48,4,2,1,0
ACCT100009813,CUST0000646,NRE,ACTIVE,2021-06-19,444536.83,USD,1,581830.76,7,1,0,1
ACCT100009814,CUST0006068,CURRENT,ACTIVE,2019-04-08,12388.22,INR,1,12149.76,4,2,1,1
ACCT100009815,CUST0003914,NRO,ACTIVE,2013-03-15,1172355.95,AED,1,180649.51,6,2,0,1
ACCT100009816,CUST0006502,NRO,ACTIVE,2021-09-20,18524.68,AED,1,18106.72,4,1,1,1
ACCT100009817,CUST0007282,SHELL,ACTIVE,2012-04-21,5765336.07,INR,1,2185429.3,8,3,1,1
ACCT100009818,CUST0001526,SAVINGS,ACTIVE,2020-11-16,35665.36,INR,2,3814.0,3,2,1,1
ACCT100009819,CUST0000213,SALARY,ACTIVE,2017-10-10,63018.73,SGD,3,5544.26,5,2,1,1
ACCT100009820,CUST0000778,SAVINGS,ACTIVE,2018-04-16,11976.0,INR,2,29190.78,2,2,1,1
ACCT100009821,CUST0000870,SAVINGS,ACTIVE,2018-12-28,1679.41,INR,3,23174.71,5,1,1,1
ACCT100009822,CUST0005496,CURRENT,DORMANT,2015-09-09,13908.99,INR,2,20136.01,3,2,1,1
ACCT100009823,CUST0003104,TRUST,ACTIVE,2014-03-23,320458.09,USD,1,416080.57,10,1,1,0
ACCT100009824,CUST0005145,SAVINGS,ACTIVE,2018-11-25,28589.73,INR,1,9594.5,1,1,0,1
ACCT100009825,CUST0007067,CURRENT,ACTIVE,2021-05-31,162563.52,AED,2,7436.34,5,4,1,1
ACCT100009826,CUST0001778,SALARY,BLOCKED,2019-10-30,589.97,AED,1,7971.36,3,1,1,1
ACCT100009827,CUST0007703,NRO,ACTIVE,2020-11-14,107664.12,SGD,3,69368.7,4,1,1,1
ACCT100009828,CUST0007886,SAVINGS,DORMANT,2016-10-27,116505.95,INR,1,8864.65,4,4,0,1
ACCT100009829,CUST0007756,SALARY,ACTIVE,2015-12-22,460901.6,AED,1,67664.38,4,1,1,1
ACCT100009830,CUST0005905,SAVINGS,ACTIVE,2015-10-10,427532.04,INR,1,6134.43,3,3,1,1
ACCT100009831,CUST0007865,NRE,ACTIVE,2012-07-07,2895112.5,INR,1,83448.34,5,2,1,1
ACCT100009832,CUST0004643,SAVINGS,ACTIVE,2020-03-17,13829.48,INR,2,9334.05,5,5,1,1
ACCT100009833,CUST0004448,SALARY,ACTIVE,2013-05-10,20700.8,GBP,1,3212.41,2,1,1,1
ACCT100009834,CUST0002330,salary,ACTIVE,2012-09-28,58936.34,AED,1,34111.92,1,1,1,1
ACCT100009835,CUST0007049,SHELL,BLOCKED,2013-07-28,2964935.42,INR,1,2690463.77,9,2,1,1
ACCT100009836,CUST0005104,CURRENT,ACTIVE,2014-06-28,19974.96,INR,1,208774.36,2,2,1,1
ACCT100009837,CUST0007044,SAVINGS,ACTIVE,2017-02-03,11175.26,INR,1,11193.95,1,1,0,1
ACCT100009838,CUST0004065,NRE,ACTIVE,2021-07-15,46743.8,INR,1,51627.62,4,1,0,1
ACCT100009839,CUST0002269,SALARY,ACTIVE,2015-05-19,25971.9,USD,1,33719.66,1,1,1,1
ACCT100009840,CUST0005480,NRO,ACTIVE,2020-01-10,336355.31,AED,1,38656.72,7,2,1,1
ACCT100009841,CUST0004715,SALARY,ACTIVE,2019-09-29,9906.46,INR,2,69786.46,3,1,0,1
ACCT100009842,CUST0003473,SALARY,DORMANT,2021-08-15,19498.94,USD,1,11839.76,5,2,1,1
ACCT100009843,CUST0001032,TRUST,DORMANT,2017-05-07,1943990.9,INR,1,254777.49,10,1,1,1
ACCT100009844,CUST0002595,SAVINGS,ACTIVE,2013-03-25,37545.64,INR,1,55678.07,3,4,1,1
ACCT100009845,CUST0001421,SALARY,ACTIVE,2017-06-29,667.24,INR,1,15958.09,3,2,1,1
ACCT100009846,CUST0005865,CURRENT,ACTIVE,2013-10-15,54997.03,INR,1,4564.31,5,2,1,1
ACCT100009847,CUST0002814, CURRENT ,ACTIVE,2019-11-18,32140.79,USD,1,72361.41,4,4,1,1
ACCT100009848,CUST0006404,SAVINGS,ACTIVE,2014-08-16,9160.21,INR,1,34910.26,5,2,0,1
ACCT100009849,CUST0006585,SALARY,ACTIVE,2020-07-24,6615.33,INR,1,4179.69,3,1,1,1
ACCT100009850,CUST0000920,SAVINGS,ACTIVE,2019-12-09,512.58,INR,1,55427.14,3,1,1,1
ACCT100009851,CUST0001009,SAVINGS,ACTIVE,2020-07-15,103378.7,INR,1,5824.91,5,1,0,1
ACCT100009852,CUST0002028,CURRENT,ACTIVE,2012-01-18,80716.72,USD,1,56998.43,3,1,0,1
ACCT100009853,CUST0000551,SAVINGS,ACTIVE,2015-10-06,189497.32,SGD,1,20357.51,3,3,1,1
ACCT100009854,CUST0004720,SAVINGS,ACTIVE,2013-06-03,1657.19,INR,1,11524.92,1,4,0,0
ACCT100009855,CUST0004454,CURRENT,ACTIVE,2014-02-09,18680.43,INR,1,70778.35,1,2,0,1
ACCT100009856,CUST0005930,SAVINGS,ACTIVE,2018-05-03,6269.02,SGD,1,25506.64,4,1,1,0
ACCT100009857,CUST0002118,CURRENT,DORMANT,2016-08-30,54687.24,INR,2,41118.38,1,1,1,1
ACCT100009858,CUST0004597,NRO,ACTIVE,2017-03-25,49631.12,INR,2,263961.22,6,2,1,1
ACCT100009859,CUST0000570,CURRENT,ACTIVE,2014-12-14,101720.07,INR,1,79782.07,4,1,1,1
ACCT100009860,CUST0006156,CURRENT,CLOSED,2014-08-08,3385364.87,SGD,1,36246.61,5,1,1,1
ACCT100009861,CUST0006813,NRE,DORMANT,2016-08-26,154755.06,INR,2,64321.74,5,3,0,0
ACCT100009862,CUST0004326,SALARY,ACTIVE,2015-04-13,34090.44,USD,1,1797.53,1,1,1,0
ACCT100009863,CUST0005603,CURRENT,CLOSED,2016-05-06,23159.16,INR,1,19882.06,5,2,1,1
ACCT100009864,CUST0002592,SAVINGS,ACTIVE,2014-10-24,97413.1,INR,2,98233.21,4,3,1,1
ACCT100009865,CUST0005297,NRE,ACTIVE,2013-07-25,435191.12,INR,3,292645.6,6,5,0,1
ACCT100009866,CUST0005385,SAVINGS,ACTIVE,2016-01-18,36482.12,INR,2,4839.49,4,3,1,1
ACCT100009867,CUST0007939,CURRENT,ACTIVE,2020-10-10,45158.39,AED,1,62207.32,5,1,1,1
ACCT100009868,CUST0005642,nre,ACTIVE,2016-06-20,751545.45,USD,2,73760.53,4,1,1,1
ACCT100009869,CUST0006572,SALARY,ACTIVE,2012-11-24,30219.19,USD,2,15685.09,1,2,1,0
ACCT100009870,CUST0003344,NRE,ACTIVE,2020-04-15,1352714.89,INR,1,138499.85,5,5,1,1
ACCT100009871,CUST0004659,SALARY,DORMANT,2013-12-03,2678.72,INR,2,27608.18,2,1,1,1
ACCT100009872,CUST0003763,SALARY,ACTIVE,2019-06-19,15768.24,INR,1,53472.84,4,1,1,1
ACCT100009873,CUST0005135,CURRENT,ACTIVE,2016-04-28,53907.97,USD,1,23753.1,5,3,1,1
ACCT100009874,CUST0002186,CURRENT,ACTIVE,2020-09-27,30314.83,USD,1,32307.16,2,5,1,1
ACCT100009875,CUST0003366,CURRENT,ACTIVE,2014-12-25,71831.23,INR,1,72085.35,5,2,0,1
ACCT100009876,CUST0004221,SAVINGS,ACTIVE,2016-12-15,48653.5,INR,2,2581.85,1,1,1,1
ACCT100009877,CUST0007984,SHELL,DORMANT,2012-03-28,1682278.2,INR,1,1917633.7,7,4,1,1
ACCT100009878,CUST0005015,CURRENT,ACTIVE,2017-10-17,87824.85,INR,1,98985.91,3,4,1,1
ACCT100009879,CUST0004261,NRO,ACTIVE,2021-02-18,27242.58,INR,3,98563.83,4,1,1,1
ACCT100009880,CUST0004425,NRO,ACTIVE,2013-07-27,171967.37,AED,3,230665.83,6,2,1,1
ACCT100009881,CUST0003305,SAVINGS,ACTIVE,2021-10-27,2463.47,INR,2,3254.89,5,3,1,1
ACCT100009882,CUST0001825,SALARY,ACTIVE,2015-01-08,17010.09,INR,3,7296.43,1,1,1,1
ACCT100009883,CUST0004561,NRO,ACTIVE,2013-07-10,46907.53,INR,1,33201.14,4,2,1,1
ACCT100009884,CUST0007777,CURRENT,DORMANT,2020-06-19,266916.09,USD,1,21785.86,1,4,1,1
ACCT100009885,CUST0000291,SAVINGS,ACTIVE,2012-06-22,14567.05,INR,1,256.47,3,1,1,1
ACCT100009886,CUST0000658,CURRENT,ACTIVE,2012-09-04,11677.03,INR,1,68648.18,3,3,1,1
ACCT100009887,CUST0005257,SAVINGS,DORMANT,2018-09-11,46226.95,INR,2,2052.5,5,5,0,1
ACCT100009888,CUST0007536,NRO,ACTIVE,2019-09-28,94825.65,USD,1,5914.79,6,2,1,1
ACCT100009889,CUST0003598,SALARY,ACTIVE,2019-11-07,8554.7,USD,1,6057.39,1,3,1,1
ACCT100009890,CUST0002985,savings,ACTIVE,2013-04-29,10246.14,GBP,1,6015.54,2,1,1,1
ACCT100009891,CUST0003194,NRE,DORMANT,2017-06-06,68155.5,INR,1,109731.12,4,1,0,1
ACCT100009892,CUST0006869,CURRENT,ACTIVE,2017-08-03,156617.53,INR,1,1406.0,2,1,1,1
ACCT100009893,CUST0003518,NRO,ACTIVE,2016-10-17,70794.24,SGD,1,51540.16,7,2,1,1
ACCT100009894,CUST0002623,NRE,ACTIVE,2019-06-30,395997.49,INR,1,50054.35,4,1,1,0
ACCT100009895,CUST0007109, SALARY ,ACTIVE,2019-10-04,23170.75,INR,1,15236.56,5,1,1,1
