ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,ACCT_ALERT_COUNT,ALERT_HOUR,ALERT_IS_WEEKEND,RULE_RISK_PROFILE
ALT00010018,TXN000022999,ACCT100010917,R007_VELOCITY_SPIKE,45,2022-01-25 11:38:10.063178,1,11,0,1
ALT00010019,TXN000038801,ACCT100007672,R007_VELOCITY_SPIKE,49,2023-10-21 19:30:36.172577,1,19,1,1
ALT00010020,TXN000055759,ACCT100009611,R007_VELOCITY_SPIKE,35,2022-04-23 09:10:30.135676,1,9,1,1
ALT00010021,TXN000039488,ACCT100000755,R007_VELOCITY_SPIKE,48,2022-03-06 04:22:48.733234,2,4,1,1
ALT00010022,TXN000064473,ACCT100005918,R007_VELOCITY_SPIKE,59,2023-03-25 08:48:27.984661,3,8,1,1
ALT00010023,TXN000106198,ACCT100000187,R007_VELOCITY_SPIKE,61,2023-05-19 16:43:39.392854,3,16,0,1
ALT00010024,TXN000025638,ACCT100007510,R007_VELOCITY_SPIKE,37,2022-07-08 12:07:44.277311,4,12,0,1
ALT00010025,TXN000117066,ACCT100007983,R007_VELOCITY_SPIKE,50,2023-10-27 04:18:53.479645,2,4,0,1
ALT00010026,TXN000104415,ACCT100009970,R007_VELOCITY_SPIKE,49,2023-08-01 04:27:44.273260,3,4,0,1
ALT00010027,TXN000051383,ACCT100007697,R007_VELOCITY_SPIKE,50,2023-08-30 08:48:25.392601,3,8,0,1
ALT00010028,TXN000018055,ACCT100004120,R007_VELOCITY_SPIKE,47,2022-10-08 19:05:17.861891,2,19,1,1
ALT00010029,TXN000100877,ACCT100006331,R007_VELOCITY_SPIKE,62,2022-01-19 09:52:58.212746,1,9,0,1
ALT00010030,TXN000093289,ACCT100000113,R007_VELOCITY_SPIKE,52,2022-07-02 13:52:45.834550,1,13,1,1
ALT00010031,TXN000064879,ACCT100004837,R007_VELOCITY_SPIKE,51,2022-09-26 20:57:36.024952,2,20,0,1
ALT00010032,TXN000050975,ACCT100010825,R007_VELOCITY_SPIKE,53,2022-05-14 19:25:15.763101,1,19,1,1
ALT00010033,TXN000048419,ACCT100002964,R007_VELOCITY_SPIKE,51,2023-10-06 02:41:27.758818,1,2,0,1
ALT00010034,TXN000068153,ACCT100011699,R007_VELOCITY_SPIKE,43,2024-05-20 06:19:54.494488,1,6,0,1
ALT00010035,TXN000094044,ACCT100010832,R007_VELOCITY_SPIKE,46,2022-09-17 13:03:07.365079,1,13,1,1
ALT00010036,TXN000021457,ACCT100007161,R007_VELOCITY_SPIKE,42,2023-03-06 05:17:33.020625,5,5,0,1
ALT00010037,TXN000102953,ACCT100002385,R007_VELOCITY_SPIKE,35,2023-03-10 08:58:41.449187,2,8,0,1
ALT00010038,TXN000089259,ACCT100010131,R007_VELOCITY_SPIKE,64,2024-03-12 23:25:07.676083,2,23,0,1
ALT00010039,TXN000014633,ACCT100004064,R007_VELOCITY_SPIKE,36,2024-06-14 15:28:29.589360,1,15,0,1
ALT00010040,TXN000054508,ACCT100009040,R007_VELOCITY_SPIKE,49,2022-09-20 17:44:06.046680,5,17,0,1
ALT00010041,TXN000098936,ACCT100002861,R007_VELOCITY_SPIKE,64,2023-05-08 08:51:42.259228,1,8,0,1
ALT00010042,TXN000038289,ACCT100005190,R007_VELOCITY_SPIKE,60,2022-05-11 02:39:37.150675,4,2,0,1
ALT00010043,TXN000032769,ACCT100003141,R007_VELOCITY_SPIKE,52,2023-09-20 05:25:31.488406,3,5,0,1
ALT00010044,TXN000009686,ACCT100000610,R007_VELOCITY_SPIKE,42,2022-05-28 09:40:19.963885,2,9,1,1
ALT00010045,TXN000063592,ACCT100010168,R007_VELOCITY_SPIKE,51,2024-02-27 02:43:20.389106,4,2,0,1
ALT00010046,TXN000062429,ACCT100005547,R007_VELOCITY_SPIKE,52,2023-07-14 03:40:14.637245,1,3,0,1
ALT00010047,TXN000041568,ACCT100004673,R007_VELOCITY_SPIKE,54,2024-01-31 05:37:10.593871,1,5,0,1
ALT00010048,TXN000081274,ACCT100008653,R007_VELOCITY_SPIKE,43,2023-02-02 12:45:51.406651,3,12,0,1
ALT00010049,TXN000034412,ACCT100001712,R007_VELOCITY_SPIKE,35,2024-03-09 23:50:58.112180,2,23,1,1
ALT00010050,TXN000071711,ACCT100004625,R007_VELOCITY_SPIKE,58,2022-06-04 14:07:32.661852,1,14,1,1
ALT00010051,TXN000027966,ACCT100002551,R007_VELOCITY_SPIKE,40,2023-12-14 11:37:04.374163,2,11,0,1
ALT00010052,TXN000069704,ACCT100004398,R007_VELOCITY_SPIKE,57,2023-07-26 04:04:06.053360,1,4,0,1
ALT00010053,TXN000031446,ACCT100005453,R007_VELOCITY_SPIKE,51,2023-07-12 22:55:05.828487,3,22,0,1
ALT00010054,TXN000115606,ACCT100009925,R007_VELOCITY_SPIKE,59,2022-07-06 02:38:25.381537,4,2,0,1
ALT00010055,TXN000033628,ACCT100008429,R007_VELOCITY_SPIKE,35,2023-12-17 11:33:09.950030,1,11,1,1
ALT00010056,TXN000035959,ACCT100005083,R007_VELOCITY_SPIKE,59,2023-05-14 22:10:49.053164,1,22,1,1
ALT00010057,TXN000030525,ACCT100005752,R007_VELOCITY_SPIKE,47,2023-11-02 06:24:16.706183,1,6,0,1
ALT00010058,TXN000054871,ACCT100010697,R007_VELOCITY_SPIKE,40,2023-07-10 19:17:49.002322,2,19,0,1
ALT00010059,TXN000092145,ACCT100002458,R007_VELOCITY_SPIKE,41,2023-03-18 02:28:24.334247,2,2,1,1
ALT00010060,TXN000034368,ACCT100005278,R007_VELOCITY_SPIKE,56,2023-05-04 20:16:57.731676,2,20,0,1
ALT00010061,TXN000104475,ACCT100001854,R007_VELOCITY_SPIKE,41,2023-01-28 10:03:41.849010,3,10,1,1
ALT00010062,TXN000082206,ACCT100007231,R007_VELOCITY_SPIKE,64,2023-06-07 18:10:37.517091,1,18,0,1
ALT00010063,TXN000056621,ACCT100002483,R007_VELOCITY_SPIKE,53,2023-10-28 12:26:13.055315,1,12,1,1
ALT00010064,TXN000031572,ACCT100005268,R007_VELOCITY_SPIKE,36,2022-10-25 22:29:21.543431,1,22,0,1
ALT00010065,TXN000041340,ACCT100007649,R007_VELOCITY_SPIKE,49,2024-02-10 21:15:07.402067,5,21,1,1
ALT00010066,TXN000108382,ACCT100000480,R007_VELOCITY_SPIKE,42,2023-11-18 18:17:39.206105,3,18,1,1
ALT00010067,TXN000070500,ACCT100006994,R007_VELOCITY_SPIKE,64,2023-08-21 13:25:20.576152,2,13,0,1
ALT00010068,TXN000074548,ACCT100006409,R007_VELOCITY_SPIKE,57,2022-06-21 06:04:53.197702,1,6,0,1
ALT00010069,TXN000109482,ACCT100007547,R007_VELOCITY_SPIKE,39,2022-09-14 11:12:05.817257,1,11,0,1
ALT00010070,TXN000083973,ACCT100003389,R007_VELOCITY_SPIKE,53,2022-08-18 21:10:57.367633,2,21,0,1
ALT00010071,TXN000102038,ACCT100010019,R007_VELOCITY_SPIKE,44,2024-01-29 10:26:49.134080,1,10,0,1
ALT00010072,TXN000058276,ACCT100001289,R007_VELOCITY_SPIKE,53,2023-05-26 11:20:56.205909,2,11,0,1
ALT00010073,TXN000068380,ACCT100011880,R007_VELOCITY_SPIKE,64,2023-02-01 12:54:21.737745,1,12,0,1
ALT00010074,TXN000109977,ACCT100005323,R007_VELOCITY_SPIKE,41,2022-10-10 14:55:52.054618,2,14,0,1
ALT00010075,TXN000104398,ACCT100001398,R007_VELOCITY_SPIKE,56,2023-05-11 15:48:17.728422,2,15,0,1
ALT00010076,TXN000047196,ACCT100009369,R007_VELOCITY_SPIKE,55,2022-05-06 09:57:34.525126,1,9,0,1
ALT00010077,TXN000087475,ACCT100011118,R007_VELOCITY_SPIKE,48,2022-09-15 01:30:02.512793,2,1,0,1
ALT00010078,TXN000081478,ACCT100004310,R007_VELOCITY_SPIKE,58,2023-04-14 11:13:23.788009,3,11,0,1
ALT00010079,TXN000086066,ACCT100005545,R007_VELOCITY_SPIKE,62,2023-10-16 15:52:45.409150,2,15,0,1
ALT00010080,TXN000016410,ACCT100002211,R007_VELOCITY_SPIKE,45,2024-03-08 10:08:26.024276,1,10,0,1
ALT00010081,TXN000101981,ACCT100007137,R007_VELOCITY_SPIKE,59,2024-02-14 09:07:10.339537,3,9,0,1
ALT00010082,TXN000089154,ACCT100002855,R007_VELOCITY_SPIKE,59,2023-01-15 01:26:38.401865,1,1,1,1
ALT00010083,TXN000048711,ACCT100000830,R007_VELOCITY_SPIKE,51,2023-01-01 20:01:25.966661,1,20,1,1
ALT00010084,TXN000098520,ACCT100008155,R007_VELOCITY_SPIKE,47,2023-07-21 02:51:55.453187,2,2,0,1
ALT00010085,TXN000074747,ACCT100002332,R007_VELOCITY_SPIKE,63,2022-08-11 17:03:08.014064,2,17,0,1
ALT00010086,TXN000093350,ACCT100008531,R007_VELOCITY_SPIKE,58,2023-01-19 23:22:12.603697,1,23,0,1
ALT00010087,TXN000088135,ACCT100003325,R007_VELOCITY_SPIKE,36,2024-03-28 18:49:28.189695,1,18,0,1
ALT00010088,TXN000085036,ACCT100011597,R007_VELOCITY_SPIKE,57,2023-08-12 06:49:54.472360,3,6,1,1
ALT00010089,TXN000109825,ACCT100002868,R007_VELOCITY_SPIKE,61,2024-03-23 04:57:51.837146,1,4,1,1
ALT00010090,TXN000090905,ACCT100010490,R007_VELOCITY_SPIKE,38,2024-01-09 07:01:51.972697,1,7,0,1
ALT00010091,TXN000029643,ACCT100006359,R007_VELOCITY_SPIKE,56,2023-02-23 07:19:05.679322,2,7,0,1
ALT00010092,TXN000005935,ACCT100000089,R007_VELOCITY_SPIKE,37,2022-11-25 04:36:13.752011,2,4,0,1
ALT00010093,TXN000073721,ACCT100007735,R007_VELOCITY_SPIKE,60,2023-10-27 07:05:02.975459,2,7,0,1
ALT00010094,TXN000075338,ACCT100001743,R007_VELOCITY_SPIKE,43,2022-11-11 01:35:50.072545,1,1,0,1
ALT00010095,TXN000002312,ACCT100011143,R007_VELOCITY_SPIKE,41,2024-06-18 07:05:21.971675,1,7,0,1
ALT00010096,TXN000002883,ACCT100006624,R007_VELOCITY_SPIKE,47,2023-09-10 14:31:54.773623,2,14,1,1
ALT00010097,TXN000034786,ACCT100010632,R007_VELOCITY_SPIKE,54,2023-04-21 02:36:34.304613,5,2,0,1
ALT00010098,TXN000066067,ACCT100006132,R007_VELOCITY_SPIKE,44,2022-08-02 23:24:40.346271,2,23,0,1
ALT00010099,TXN000030720,ACCT100001786,R007_VELOCITY_SPIKE,38,2024-03-14 08:00:21.051810,2,8,0,1
ALT00010100,TXN000073127,ACCT100011811,R007_VELOCITY_SPIKE,36,2022-06-21 07:33:38.809402,2,7,0,1
ALT00010101,TXN000048155,ACCT100003942,R007_VELOCITY_SPIKE,51,2023-11-04 06:31:50.244769,3,6,1,1
ALT00010102,TXN000077756,ACCT100005792,R007_VELOCITY_SPIKE,62,2022-07-05 06:16:26.076994,1,6,0,1
ALT00010103,TXN000078043,ACCT100005675,R007_VELOCITY_SPIKE,55,2022-06-21 02:53:50.757758,1,2,0,1
ALT00010104,TXN000102578,ACCT100006748,R007_VELOCITY_SPIKE,50,2023-10-22 23:02:35.275654,3,23,1,1
ALT00010105,TXN000016671,ACCT100009887,R007_VELOCITY_SPIKE,63,2024-01-17 11:06:30.379551,1,11,0,1
ALT00010106,TXN000112419,ACCT100011764,R007_VELOCITY_SPIKE,51,2023-11-01 10:51:44.660005,1,10,0,1
ALT00010107,TXN000109834,ACCT100009823,R007_VELOCITY_SPIKE,36,2023-05-09 06:41:02.901102,1,6,0,1
ALT00010108,TXN000034022,ACCT100001486,R007_VELOCITY_SPIKE,51,2023-01-04 00:02:00.511478,2,0,0,1
ALT00010109,TXN000053875,ACCT100007913,R007_VELOCITY_SPIKE,60,2022-09-13 00:30:52.506169,1,0,0,1
ALT00010110,TXN000005652,ACCT100009613,R007_VELOCITY_SPIKE,49,2023-01-10 09:15:53.050225,2,9,0,1
ALT00010111,TXN000012624,ACCT100004418,R007_VELOCITY_SPIKE,48,2023-06-12 18:28:34.339888,1,18,0,1
ALT00010112,TXN000079283,ACCT100004490,R007_VELOCITY_SPIKE,58,2024-03-25 16:15:02.786056,3,16,0,1
ALT00010113,TXN000050154,ACCT100001506,R007_VELOCITY_SPIKE,57,2022-09-13 11:42:26.070512,2,11,0,1
ALT00010114,TXN000072411,ACCT100000800,R007_VELOCITY_SPIKE,52,2023-11-14 12:31:55.807093,1,12,0,1
ALT00010115,TXN000039383,ACCT100000531,R007_VELOCITY_SPIKE,53,2022-10-20 06:20:14.000746,1,6,0,1
ALT00010116,TXN000032068,ACCT100002352,R007_VELOCITY_SPIKE,48,2022-08-02 04:52:46.721591,2,4,0,1
ALT00010117,TXN000023873,ACCT100004343,R007_VELOCITY_SPIKE,37,2022-08-18 22:08:59.733505,3,22,0,1
ALT00010118,TXN000066239,ACCT100007275,R007_VELOCITY_SPIKE,56,2024-06-20 08:43:44.418034,2,8,0,1
ALT00010119,TXN000105774,ACCT100002788,R007_VELOCITY_SPIKE,49,2022-07-30 03:28:20.510987,2,3,1,1
ALT00010120,TXN000030728,ACCT100006042,R007_VELOCITY_SPIKE,52,2023-07-15 05:16:15.655044,1,5,1,1
ALT00010121,TXN000066347,ACCT100001687,R007_VELOCITY_SPIKE,43,2022-04-06 06:20:53.519678,3,6,0,1
ALT00010122,TXN000075135,ACCT100001182,R007_VELOCITY_SPIKE,52,2022-10-09 18:28:22.068648,2,18,1,1
ALT00010123,TXN000117857,ACCT100006839,R007_VELOCITY_SPIKE,39,2022-03-08 20:00:20.026367,4,20,0,1
ALT00010124,TXN000094545,ACCT100005735,R007_VELOCITY_SPIKE,61,2023-02-07 08:21:08.023519,2,8,0,1
ALT00010125,TXN000012401,ACCT100002441,R007_VELOCITY_SPIKE,42,2022-03-11 14:30:11.035161,4,14,0,1
ALT00010126,TXN000094681,ACCT100006869,R007_VELOCITY_SPIKE,64,2023-06-23 02:29:17.097168,3,2,0,1
ALT00010127,TXN000070011,ACCT100011914,R007_VELOCITY_SPIKE,57,2023-11-29 00:48:31.660453,2,0,0,1
ALT00010128,TXN000104652,ACCT100000186,R007_VELOCITY_SPIKE,64,2022-05-13 04:49:37.847810,4,4,0,1
ALT00010129,TXN000107009,ACCT100001889,R007_VELOCITY_SPIKE,48,2022-12-27 03:19:01.661764,2,3,0,1
ALT00010130,TXN000109526,ACCT100006194,R007_VELOCITY_SPIKE,36,2023-02-06 20:50:13.792568,2,20,0,1
ALT00010131,TXN000018519,ACCT100005988,R007_VELOCITY_SPIKE,58,2022-08-23 00:09:19.112328,2,0,0,1
ALT00010132,TXN000109090,ACCT100003917,R007_VELOCITY_SPIKE,51,2024-01-04 22:58:04.204720,1,22,0,1
ALT00010133,TXN000081882,ACCT100010454,R007_VELOCITY_SPIKE,57,2022-05-13 19:59:37.759007,1,19,0,1
ALT00010134,TXN000076024,ACCT100007010,R007_VELOCITY_SPIKE,55,2023-05-19 19:34:45.699430,2,19,0,1
ALT00010135,TXN000006630,ACCT100005309,R007_VELOCITY_SPIKE,52,2024-03-09 05:37:52.314107,2,5,1,1
ALT00010136,TXN000074902,ACCT100008496,R007_VELOCITY_SPIKE,47,2024-01-30 23:20:16.751079,3,23,0,1
ALT00010137,TXN000017690,ACCT100007726,R007_VELOCITY_SPIKE,44,2023-01-10 17:42:32.935680,1,17,0,1
ALT00010138,TXN000089845,ACCT100002439,R007_VELOCITY_SPIKE,62,2022-11-12 17:26:25.434657,5,17,1,1
ALT00010139,TXN000107021,ACCT100002439,R007_VELOCITY_SPIKE,35,2023-04-11 21:30:32.921612,5,21,0,1
ALT00010140,TXN000048103,ACCT100000755,R007_VELOCITY_SPIKE,46,2022-10-09 23:34:51.156742,2,23,1,1
ALT00010141,TXN000097115,ACCT100003255,R007_VELOCITY_SPIKE,64,2024-05-01 11:32:17.790541,1,11,0,1
ALT00010142,TXN000019020,ACCT100009184,R007_VELOCITY_SPIKE,60,2022-03-26 16:50:51.894221,1,16,1,1
ALT00010143,TXN000029311,ACCT100002222,R007_VELOCITY_SPIKE,61,2023-05-21 20:19:39.828240,2,20,1,1
ALT00010144,TXN000108134,ACCT100007833,R007_VELOCITY_SPIKE,57,2023-07-21 20:28:48.765131,4,20,0,1
ALT00010145,TXN000088301,ACCT100004111,R007_VELOCITY_SPIKE,59,2022-07-13 10:31:47.547759,2,10,0,1
ALT00010146,TXN000036130,ACCT100001582,R007_VELOCITY_SPIKE,36,2023-09-06 15:35:05.949325,2,15,0,1
ALT00010147,TXN000060867,ACCT100007934,R007_VELOCITY_SPIKE,36,2023-10-27 16:06:22.521609,1,16,0,1
ALT00010148,TXN000082574,ACCT100006222,R007_VELOCITY_SPIKE,55,2022-04-06 17:24:22.776051,2,17,0,1
ALT00010149,TXN000007673,ACCT100001341,R007_VELOCITY_SPIKE,47,2023-02-22 12:58:21.485407,1,12,0,1
ALT00010150,TXN000058979,ACCT100007504,R007_VELOCITY_SPIKE,43,2023-11-07 23:54:46.097615,2,23,0,1
ALT00010151,TXN000092125,ACCT100008562,R007_VELOCITY_SPIKE,61,2022-05-02 05:41:58.818462,4,5,0,1
ALT00010152,TXN000090682,ACCT100008293,R007_VELOCITY_SPIKE,39,2022-08-03 15:05:09.375430,3,15,0,1
ALT00010153,TXN000112942,ACCT100002631,R007_VELOCITY_SPIKE,38,2023-05-16 18:10:20.821775,2,18,0,1
ALT00010154,TXN000043981,ACCT100004025,R007_VELOCITY_SPIKE,37,2022-01-22 07:59:20.796046,2,7,1,1
ALT00010155,TXN000054808,ACCT100008496,R007_VELOCITY_SPIKE,40,2022-05-26 12:56:20.755780,3,12,0,1
ALT00010156,TXN000002691,ACCT100003504,R007_VELOCITY_SPIKE,44,2024-05-15 01:21:07.121943,2,1,0,1
ALT00010157,TXN000000576,ACCT100011459,R007_VELOCITY_SPIKE,55,2023-07-28 12:08:48.121343,1,12,0,1
ALT00010158,TXN000009919,ACCT100002406,R007_VELOCITY_SPIKE,42,2024-02-22 19:42:38.366974,2,19,0,1
ALT00010159,TXN000086378,ACCT100005151,R007_VELOCITY_SPIKE,44,2023-11-06 01:47:41.701792,1,1,0,1
ALT00010160,TXN000047277,ACCT100005806,R007_VELOCITY_SPIKE,42,2024-05-01 22:42:03.777426,1,22,0,1
ALT00010161,TXN000099558,ACCT100002174,R007_VELOCITY_SPIKE,60,2024-06-25 13:05:32.554772,2,13,0,1
ALT00010162,TXN000076895,ACCT100008536,R007_VELOCITY_SPIKE,45,2022-07-28 16:38:52.863899,2,16,0,1
ALT00010163,TXN000089267,ACCT100006535,R007_VELOCITY_SPIKE,44,2024-01-10 03:49:56.009952,1,3,0,1
ALT00010164,TXN000060117,ACCT100008565,R007_VELOCITY_SPIKE,49,2023-03-04 15:36:49.268865,5,15,1,1
ALT00010165,TXN000103765,ACCT100001943,R007_VELOCITY_SPIKE,45,2024-02-22 03:20:03.627283,1,3,0,1
ALT00010166,TXN000043492,ACCT100011264,R007_VELOCITY_SPIKE,64,2022-02-04 21:48:57.755754,3,21,0,1
ALT00010167,TXN000017985,ACCT100011818,R007_VELOCITY_SPIKE,53,2022-05-22 19:56:10.130143,2,19,1,1
ALT00010168,TXN000111611,ACCT100007517,R007_VELOCITY_SPIKE,52,2022-03-08 15:27:36.222305,2,15,0,1
ALT00010169,TXN000086531,ACCT100006975,R007_VELOCITY_SPIKE,52,2022-01-29 07:39:20.317754,2,7,1,1
ALT00010170,TXN000096391,ACCT100007617,R007_VELOCITY_SPIKE,53,2022-11-06 16:33:41.158752,2,16,1,1
ALT00010171,TXN000038305,ACCT100002852,R007_VELOCITY_SPIKE,62,2022-06-02 08:32:45.533292,1,8,0,1
ALT00010172,TXN000023378,ACCT100007142,R007_VELOCITY_SPIKE,37,2022-11-20 08:56:36.272199,3,8,1,1
ALT00010173,TXN000085358,ACCT100009094,R007_VELOCITY_SPIKE,62,2022-09-06 08:28:57.906436,2,8,0,1
ALT00010174,TXN000105568,ACCT100000698,R007_VELOCITY_SPIKE,44,2022-03-18 16:01:45.914587,1,16,0,1
ALT00010175,TXN000112757,ACCT100000994,R007_VELOCITY_SPIKE,59,2024-06-08 08:21:13.060739,1,8,1,1
ALT00010176,TXN000051256,ACCT100009850,R007_VELOCITY_SPIKE,39,2022-06-25 02:27:31.209888,1,2,1,1
ALT00010177,TXN000003337,ACCT100011207,R007_VELOCITY_SPIKE,59,2022-02-12 22:59:45.781581,2,22,1,1
ALT00010178,TXN000089028,ACCT100006862,R007_VELOCITY_SPIKE,39,2022-07-17 18:40:12.480535,1,18,1,1
ALT00010179,TXN000003911,ACCT100004636,R007_VELOCITY_SPIKE,38,2024-03-12 08:30:39.147529,2,8,0,1
ALT00010180,TXN000008963,ACCT100000902,R007_VELOCITY_SPIKE,35,2022-08-08 22:45:08.171299,2,22,0,1
ALT00010181,TXN000008771,ACCT100005220,R007_VELOCITY_SPIKE,43,2024-01-11 00:01:54.847581,1,0,0,1
ALT00010182,TXN000057962,ACCT100005984,R007_VELOCITY_SPIKE,39,2023-12-25 10:38:45.142717,3,10,0,1
ALT00010183,TXN000112927,ACCT100001125,R007_VELOCITY_SPIKE,42,2024-01-05 22:57:25.936871,1,22,0,1
ALT00010184,TXN000108117,ACCT100002077,R007_VELOCITY_SPIKE,64,2022-01-29 16:00:03.039035,4,16,1,1
ALT00010185,TXN000010059,ACCT100008861,R007_VELOCITY_SPIKE,46,2023-10-17 18:32:32.024614,1,18,0,1
ALT00010186,TXN000020860,ACCT100008369,R007_VELOCITY_SPIKE,37,2023-10-23 09:26:45.630111,2,9,0,1
ALT00010187,TXN000035851,ACCT100009933,R007_VELOCITY_SPIKE,41,2023-11-06 13:03:04.075491,1,13,0,1
ALT00010188,TXN000027937,ACCT100001924,R007_VELOCITY_SPIKE,46,2023-07-21 16:27:32.766528,2,16,0,1
ALT00010189,TXN000060403,ACCT100004343,R007_VELOCITY_SPIKE,40,2023-04-22 20:40:32.193358,3,20,1,1
ALT00010190,TXN000050632,ACCT100005914,R007_VELOCITY_SPIKE,50,2023-06-03 07:42:58.649660,2,7,1,1
ALT00010191,TXN000023689,ACCT100004748,R007_VELOCITY_SPIKE,60,2023-09-22 19:17:03.530459,4,19,0,1
ALT00010192,TXN000093206,ACCT100006192,R007_VELOCITY_SPIKE,61,2023-11-23 08:15:53.673698,2,8,0,1
ALT00010193,TXN000059201,ACCT100009773,R007_VELOCITY_SPIKE,50,2022-07-14 07:31:16.733160,2,7,0,1
ALT00010194,TXN000002126,ACCT100005104,R007_VELOCITY_SPIKE,50,2023-12-30 02:02:16.313727,2,2,1,1
ALT00010195,TXN000019126,ACCT100000782,R007_VELOCITY_SPIKE,63,2024-02-07 22:59:09.131178,1,22,0,1
ALT00010196,TXN000088635,ACCT100009286,R007_VELOCITY_SPIKE,51,2022-02-18 04:18:10.075346,1,4,0,1
ALT00010197,TXN000039702,ACCT100000040,R007_VELOCITY_SPIKE,43,2023-12-23 23:18:24.833928,2,23,1,1
ALT00010198,TXN000026940,ACCT100004963,R007_VELOCITY_SPIKE,35,2023-02-23 16:52:14.604400,1,16,0,1
ALT00010199,TXN000024122,ACCT100000484,R007_VELOCITY_SPIKE,52,2022-03-10 03:31:30.375263,2,3,0,1
ALT00010200,TXN000015220,ACCT100009537,R007_VELOCITY_SPIKE,51,2022-12-29 09:41:25.196047,2,9,0,1
ALT00010201,TXN000058169,ACCT100008364,R007_VELOCITY_SPIKE,55,2022-06-28 11:27:25.302913,3,11,0,1
ALT00010202,TXN000100367,ACCT100010653,R007_VELOCITY_SPIKE,55,2023-06-02 06:14:54.020561,1,6,0,1
ALT00010203,TXN000106230,ACCT100007293,R007_VELOCITY_SPIKE,53,2023-07-15 11:43:25.981011,3,11,1,1
ALT00010204,TXN000069162,ACCT100001563,R007_VELOCITY_SPIKE,36,2023-09-29 19:28:38.400091,2,19,0,1
ALT00010205,TXN000104801,ACCT100007041,R007_VELOCITY_SPIKE,41,2023-07-30 16:37:36.281897,2,16,1,1
ALT00010206,TXN000091182,ACCT100007951,R007_VELOCITY_SPIKE,36,2023-11-15 21:34:22.397840,1,21,0,1
ALT00010207,TXN000085834,ACCT100003296,R007_VELOCITY_SPIKE,40,2023-08-31 11:39:10.207368,1,11,0,1
ALT00010208,TXN000089158,ACCT100000928,R007_VELOCITY_SPIKE,40,2023-12-19 09:50:41.941141,3,9,0,1
ALT00010209,TXN000037906,ACCT100003244,R007_VELOCITY_SPIKE,57,2022-11-24 14:59:16.942285,1,14,0,1
ALT00010210,TXN000109441,ACCT100003807,R007_VELOCITY_SPIKE,38,2024-01-14 08:17:47.608604,2,8,1,1
ALT00010211,TXN000077835,ACCT100005425,R007_VELOCITY_SPIKE,58,2023-09-16 14:59:48.637728,1,14,1,1
ALT00010212,TXN000033331,ACCT100009505,R007_VELOCITY_SPIKE,51,2022-12-04 19:43:35.795043,1,19,1,1
ALT00010213,TXN000068041,ACCT100007764,R007_VELOCITY_SPIKE,60,2023-03-29 21:07:23.149955,1,21,0,1
ALT00010214,TXN000063501,ACCT100003092,R007_VELOCITY_SPIKE,42,2022-08-13 11:00:38.504885,3,11,1,1
ALT00010215,TXN000071532,ACCT100001190,R007_VELOCITY_SPIKE,50,2022-03-30 23:28:08.640479,2,23,0,1
ALT00010216,TXN000090738,ACCT100007379,R007_VELOCITY_SPIKE,39,2023-03-12 22:19:23.334250,4,22,1,1
ALT00010217,TXN000021492,ACCT100004288,R007_VELOCITY_SPIKE,37,2023-07-20 09:54:22.362222,2,9,0,1
ALT00010218,TXN000019280,ACCT100002638,R007_VELOCITY_SPIKE,42,2023-03-18 09:20:38.361028,1,9,1,1
ALT00010219,TXN000085156,ACCT100006310,R007_VELOCITY_SPIKE,55,2022-11-11 10:16:09.197741,1,10,0,1
ALT00010220,TXN000000174,ACCT100008061,R007_VELOCITY_SPIKE,57,2023-06-12 23:17:37.338509,1,23,0,1
ALT00010221,TXN000043159,ACCT100007340,R007_VELOCITY_SPIKE,63,2024-04-13 13:11:37.814581,3,13,1,1
ALT00010222,TXN000080531,ACCT100001593,R007_VELOCITY_SPIKE,55,2023-12-16 10:37:14.210655,2,10,1,1
ALT00010223,TXN000086278,ACCT100008996,R007_VELOCITY_SPIKE,39,2024-06-24 04:05:44.672958,2,4,0,1
ALT00010224,TXN000032797,ACCT100009863,R007_VELOCITY_SPIKE,50,2023-01-03 01:30:36.549131,3,1,0,1
ALT00010225,TXN000070395,ACCT100002342,R007_VELOCITY_SPIKE,50,2023-10-04 11:01:46.213547,2,11,0,1
ALT00010226,TXN000025273,ACCT100005491,R007_VELOCITY_SPIKE,43,2023-12-04 10:33:53.466861,2,10,0,1
ALT00010227,TXN000104540,ACCT100008837,R007_VELOCITY_SPIKE,59,2022-10-12 11:36:07.466156,3,11,0,1
ALT00010228,TXN000016703,ACCT100009969,R007_VELOCITY_SPIKE,54,2023-05-22 09:15:57.470367,2,9,0,1
ALT00010229,TXN000076640,ACCT100001235,R007_VELOCITY_SPIKE,55,2024-02-03 20:13:03.592390,1,20,1,1
ALT00010230,TXN000059826,ACCT100007780,R007_VELOCITY_SPIKE,40,2022-03-07 20:59:29.443018,2,20,0,1
ALT00010231,TXN000084781,ACCT100007588,R007_VELOCITY_SPIKE,59,2022-09-17 10:11:42.559335,1,10,1,1
ALT00010232,TXN000076732,ACCT100010840,R007_VELOCITY_SPIKE,61,2022-08-27 03:54:29.528843,1,3,1,1
ALT00010233,TXN000049020,ACCT100009071,R007_VELOCITY_SPIKE,47,2022-09-30 01:20:29.554056,1,1,0,1
