CASE_ID,ALERT_ID,INVESTIGATOR_ID,PRIORITY,CASE_STATUS,RESOLUTION_DAYS
CASE0002292,ALT00001457,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,21
CASE0002293,ALT00009902,INV_01,MEDIUM,CLOSED_MONITORING,29
CASE0002294,ALT00000813,INV_02,HIGH,OPEN,44
CASE0002295,ALT00001093,INV_03,HIGH,CLOSED_FALSE_POSITIVE,18
CASE0002296,ALT00005951,INV_03,HIGH,OPEN,21
CASE0002297,ALT00007504,INV_04,HIGH,CLOSED_FALSE_POSITIVE,35
CASE0002298,ALT00004096,INV_02,LOW,CLOSED_FALSE_POSITIVE,27
CASE0002299,ALT00004448,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,24
CASE0002300,ALT00006452,INV_04,HIGH,OPEN,14
CASE0002301,ALT00006728,INV_02,HIGH,OPEN,32
CASE0002302,ALT00009940,INV_01,HIGH,CLOSED_FALSE_POSITIVE,33
CASE0002303,ALT00001415,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,29
CASE0002304,ALT00000541,INV_03,LOW,CLOSED_FALSE_POSITIVE,23
CASE0002305,ALT00006055,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,20
CASE0002306,ALT00006265,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002307,ALT00004515,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,3
CASE0002308,ALT00008457,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,41
CASE0002309,ALT00000755,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,3
CASE0002310,ALT00003406,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,7
CASE0002311,ALT00005475,AUTO_SYS,HIGH,CLOSED_MONITORING,21
CASE0002312,ALT00004699,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,18
CASE0002313,ALT00009708,AUTO_SYS,HIGH,CLOSED_MONITORING,31
CASE0002314,ALT00005808,INV_04,LOW,CLOSED_SAR_FILED,22
CASE0002315,ALT00004581,INV_02,HIGH,CLOSED_FALSE_POSITIVE,2
CASE0002316,ALT00005377,AUTO_SYS,LOW,CLOSED_SAR_FILED,43
CASE0002317,ALT00003012,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,18
CASE0002318,ALT00005272,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,21
CASE0002319,ALT00006033,INV_02,LOW,CLOSED_SAR_FILED,15
CASE0002320,ALT00009614,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002321,ALT00005616,INV_02,LOW,CLOSED_SAR_FILED,27
CASE0002322,ALT00002508,INV_04,LOW,CLOSED_FALSE_POSITIVE,26
CASE0002323,ALT00005080,INV_02,LOW,CLOSED_MONITORING,3
CASE0002324,ALT00004788,INV_03,HIGH,CLOSED_FALSE_POSITIVE,43
CASE0002325,ALT00000602,INV_02,MEDIUM,OPEN,39
CASE0002326,ALT00007914,INV_04,LOW,OPEN,4
CASE0002327,ALT00009097,INV_03,HIGH,CLOSED_FALSE_POSITIVE,25
CASE0002328,ALT00010064,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,19
CASE0002329,ALT00006171,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,11
CASE0002330,ALT00004112,INV_01,MEDIUM,CLOSED_SAR_FILED,2
CASE0002331,ALT00004061,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,19
CASE0002332,ALT00001045,INV_03,LOW,CLOSED_FALSE_POSITIVE,12
CASE0002333,ALT00007625,INV_03,MEDIUM,CLOSED_SAR_FILED,3
CASE0002334,ALT00001558,INV_03,HIGH,CLOSED_FALSE_POSITIVE,31
CASE0002335,ALT00004032,INV_02,HIGH,CLOSED_MONITORING,20
CASE0002336,ALT00007453,INV_04,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002337,ALT00000181,INV_03,LOW,CLOSED_FALSE_POSITIVE,42
CASE0002338,ALT00002116,INV_04,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002339,ALT00001700,AUTO_SYS,LOW,CLOSED_MONITORING,3
CASE0002340,ALT00001380,INV_02,LOW,CLOSED_FALSE_POSITIVE,19
CASE0002341,ALT00005971,INV_01,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002342,ALT00007517,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,36
CASE0002343,ALT00009961,AUTO_SYS,HIGH,CLOSED_MONITORING,23
CASE0002344,ALT00000619,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002345,ALT00005909,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,36
CASE0002346,ALT00010045,INV_01,LOW,CLOSED_FALSE_POSITIVE,22
CASE0002347,ALT00001601,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,30
CASE0002348,ALT00008502,INV_02,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002349,ALT00001616,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002350,ALT00006162,INV_01,LOW,CLOSED_SAR_FILED,25
CASE0002351,ALT00000439,INV_03,HIGH,CLOSED_FALSE_POSITIVE,19
CASE0002352,ALT00008456,INV_01,LOW,OPEN,35
CASE0002353,ALT00002084,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,38
CASE0002354,ALT00003266,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002355,ALT00003317,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,37
CASE0002356,ALT00005333,INV_03,LOW,CLOSED_SAR_FILED,30
CASE0002357,ALT00004769,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0002358,ALT00009704,AUTO_SYS,LOW,OPEN,26
CASE0002359,ALT00007083,INV_03,LOW,CLOSED_FALSE_POSITIVE,16
CASE0002360,ALT00008365,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,42
CASE0002361,ALT00005207,INV_02,LOW,CLOSED_FALSE_POSITIVE,37
CASE0002362,ALT00008496,INV_04,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002363,ALT00001919,INV_03,HIGH,CLOSED_FALSE_POSITIVE,37
CASE0002364,ALT00008492,INV_03,MEDIUM,CLOSED_SAR_FILED,1
CASE0002365,ALT00005941,INV_01,LOW,CLOSED_MONITORING,44
CASE0002366,ALT00008436,INV_03,HIGH,CLOSED_SAR_FILED,38
CASE0002367,ALT00004975,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,24
CASE0002368,ALT00006598,INV_02,LOW,CLOSED_FALSE_POSITIVE,40
CASE0002369,ALT00002055,INV_03,MEDIUM,CLOSED_SAR_FILED,4
CASE0002370,ALT00002486,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,20
CASE0002371,ALT00009394,INV_02,LOW,CLOSED_FALSE_POSITIVE,17
CASE0002372,ALT00002363,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,23
CASE0002373,ALT00002226,INV_02,MEDIUM,OPEN,26
CASE0002374,ALT00005370,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002375,ALT00001127,INV_03,LOW,CLOSED_FALSE_POSITIVE,18
CASE0002376,ALT00010115,INV_04,HIGH,OPEN,5
CASE0002377,ALT00004783,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002378,ALT00005380,INV_03,LOW,CLOSED_FALSE_POSITIVE,12
CASE0002379,ALT00009939,AUTO_SYS,MEDIUM,OPEN,9
CASE0002380,ALT00001323,INV_03,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002381,ALT00001604,INV_04,HIGH,CLOSED_FALSE_POSITIVE,30
CASE0002382,ALT00005742,INV_01,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002383,ALT00007718,INV_04,MEDIUM,CLOSED_SAR_FILED,17
CASE0002384,ALT00004507,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002385,ALT00005279,INV_02,LOW,CLOSED_MONITORING,19
CASE0002386,ALT00004583,INV_04,LOW,CLOSED_MONITORING,35
CASE0002387,ALT00005203,INV_04,HIGH,CLOSED_FALSE_POSITIVE,40
CASE0002388,ALT00007656,INV_03,HIGH,OPEN,36
CASE0002389,ALT00009528,INV_01,MEDIUM,CLOSED_MONITORING,7
CASE0002390,ALT00002565,INV_04,MEDIUM,CLOSED_SAR_FILED,26
CASE0002391,ALT00004839,INV_01,LOW,CLOSED_SAR_FILED,32
CASE0002392,ALT00001560,INV_02,LOW,CLOSED_FALSE_POSITIVE,17
CASE0002393,ALT00004885,INV_03,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002394,ALT00007857,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002395,ALT00006073,AUTO_SYS,MEDIUM,CLOSED_MONITORING,3
CASE0002396,ALT00002738,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002397,ALT00006271,AUTO_SYS,LOW,OPEN,26
CASE0002398,ALT00008545,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002399,ALT00001355,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,28
CASE0002400,ALT00000046,INV_03,HIGH,CLOSED_MONITORING,6
CASE0002401,ALT00003003,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,7
CASE0002402,ALT00000749,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,31
CASE0002403,ALT00007919,INV_04,LOW,CLOSED_FALSE_POSITIVE,17
CASE0002404,ALT00006161,INV_01,LOW,OPEN,37
CASE0002405,ALT00009555,INV_04,HIGH,CLOSED_FALSE_POSITIVE,24
CASE0002406,ALT00007690,INV_02,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002407,ALT00004868,INV_04,HIGH,CLOSED_FALSE_POSITIVE,10
CASE0002408,ALT00004348,INV_01,HIGH,CLOSED_FALSE_POSITIVE,3
CASE0002409,ALT00008743,INV_02,HIGH,CLOSED_MONITORING,10
CASE0002410,ALT00008714,INV_03,LOW,OPEN,3
CASE0002411,ALT00002252,INV_01,MEDIUM,CLOSED_SAR_FILED,24
CASE0002412,ALT00008833,INV_04,HIGH,CLOSED_FALSE_POSITIVE,8
CASE0002413,ALT00002761,INV_04,MEDIUM,OPEN,23
CASE0002414,ALT00005835,INV_01,HIGH,CLOSED_MONITORING,7
CASE0002415,ALT00006101,INV_04,HIGH,CLOSED_MONITORING,6
CASE0002416,ALT00004476,INV_04,HIGH,CLOSED_FALSE_POSITIVE,22
CASE0002417,ALT00003946,AUTO_SYS,HIGH,OPEN,25
CASE0002418,ALT00004650,INV_03,HIGH,CLOSED_FALSE_POSITIVE,25
CASE0002419,ALT00004851,INV_02,LOW,OPEN,14
CASE0002420,ALT00005847,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,18
CASE0002421,ALT00009829,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,18
CASE0002422,ALT00005160,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,29
CASE0002423,ALT00000665,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0002424,ALT00002485,INV_04,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002425,ALT00007114,INV_01,HIGH,CLOSED_FALSE_POSITIVE,28
CASE0002426,ALT00007475,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,31
CASE0002427,ALT00010050,INV_04,LOW,CLOSED_FALSE_POSITIVE,42
CASE0002428,ALT00003300,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,6
CASE0002429,ALT00000676,INV_03,LOW,OPEN,38
CASE0002430,ALT00003039,INV_02,LOW,CLOSED_FALSE_POSITIVE,12
CASE0002431,ALT00003583,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,34
CASE0002432,ALT00007171,INV_03,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002433,ALT00001963,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,12
CASE0002434,ALT00001841,INV_04,MEDIUM,OPEN,13
CASE0002435,ALT00004382,INV_04,HIGH,CLOSED_MONITORING,11
CASE0002436,ALT00007064,AUTO_SYS,MEDIUM,OPEN,37
CASE0002437,ALT00003816,INV_01,LOW,CLOSED_FALSE_POSITIVE,31
CASE0002438,ALT00005869,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,24
CASE0002439,ALT00005065,INV_04,LOW,CLOSED_FALSE_POSITIVE,37
CASE0002440,ALT00009588,AUTO_SYS,LOW,CLOSED_MONITORING,9
CASE0002441,ALT00005007,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002442,ALT00003887,INV_04,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002443,ALT00008186,INV_03,LOW,CLOSED_MONITORING,20
CASE0002444,ALT00006324,INV_03,MEDIUM,CLOSED_SAR_FILED,25
CASE0002445,ALT00000412,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,16
CASE0002446,ALT00000614,AUTO_SYS,MEDIUM,CLOSED_MONITORING,14
CASE0002447,ALT00003016,INV_02,LOW,CLOSED_FALSE_POSITIVE,34
CASE0002448,ALT00005427,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,7
CASE0002449,ALT00001431,AUTO_SYS,LOW,CLOSED_MONITORING,16
CASE0002450,ALT00005636,INV_02,MEDIUM,CLOSED_SAR_FILED,16
CASE0002451,ALT00007774,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002452,ALT00004120,INV_02,LOW,CLOSED_SAR_FILED,37
CASE0002453,ALT00006359,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002454,ALT00007672,INV_03,MEDIUM,CLOSED_SAR_FILED,26
CASE0002455,ALT00001418,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,6
CASE0002456,ALT00004296,INV_01,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002457,ALT00000605,INV_04,MEDIUM,CLOSED_SAR_FILED,22
CASE0002458,ALT00001273,INV_04,HIGH,CLOSED_FALSE_POSITIVE,7
CASE0002459,ALT00008021,INV_02,HIGH,CLOSED_FALSE_POSITIVE,29
CASE0002460,ALT00006632,INV_02,MEDIUM,OPEN,1
CASE0002461,ALT00006830,INV_01,HIGH,OPEN,22
CASE0002462,ALT00004101,INV_01,LOW,CLOSED_FALSE_POSITIVE,15
CASE0002463,ALT00000248,AUTO_SYS,MEDIUM,CLOSED_SAR_FILED,1
CASE0002464,ALT00009028,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002465,ALT00001983,INV_02,MEDIUM,CLOSED_SAR_FILED,11
CASE0002466,ALT00009523,INV_04,LOW,CLOSED_FALSE_POSITIVE,36
CASE0002467,ALT00005707,INV_03,HIGH,CLOSED_SAR_FILED,2
CASE0002468,ALT00000200,AUTO_SYS,MEDIUM,OPEN,15
CASE0002469,ALT00000486,INV_04,LOW,OPEN,39
CASE0002470,ALT00006334,INV_03,LOW,CLOSED_FALSE_POSITIVE,18
CASE0002471,ALT00009179,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,30
CASE0002472,ALT00000456,AUTO_SYS,HIGH,CLOSED_MONITORING,5
CASE0002473,ALT00009991,INV_01,LOW,CLOSED_FALSE_POSITIVE,23
CASE0002474,ALT00009002,AUTO_SYS,MEDIUM,OPEN,11
CASE0002475,ALT00009178,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,30
CASE0002476,ALT00001722,INV_03,MEDIUM,OPEN,27
CASE0002477,ALT00005922,INV_04,HIGH,CLOSED_FALSE_POSITIVE,40
CASE0002478,ALT00006756,INV_04,LOW,CLOSED_FALSE_POSITIVE,20
CASE0002479,ALT00008340,INV_02,LOW,CLOSED_SAR_FILED,6
CASE0002480,ALT00006001,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,18
CASE0002481,ALT00008691,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0002482,ALT00009170,INV_04,LOW,OPEN,38
CASE0002483,ALT00000863,INV_03,MEDIUM,OPEN,36
CASE0002484,ALT00002095,INV_02,HIGH,CLOSED_FALSE_POSITIVE,37
CASE0002485,ALT00000948,INV_03,LOW,CLOSED_MONITORING,10
CASE0002486,ALT00002615,INV_01,LOW,CLOSED_FALSE_POSITIVE,9
CASE0002487,ALT00001445,INV_03,MEDIUM,OPEN,34
CASE0002488,ALT00001281,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,30
CASE0002489,ALT00003356,INV_04,LOW,CLOSED_SAR_FILED,23
CASE0002490,ALT00004377,INV_02,LOW,CLOSED_FALSE_POSITIVE,5
CASE0002491,ALT00003839,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,10
CASE0002492,ALT00004225,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002493,ALT00006246,AUTO_SYS,HIGH,OPEN,6
CASE0002494,ALT00002303,INV_03,LOW,CLOSED_FALSE_POSITIVE,29
CASE0002495,ALT00002005,INV_03,LOW,CLOSED_SAR_FILED,24
CASE0002496,ALT00003911,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,11
CASE0002497,ALT00008877,INV_04,MEDIUM,CLOSED_MONITORING,27
CASE0002498,ALT00001006,INV_03,HIGH,CLOSED_FALSE_POSITIVE,32
CASE0002499,ALT00003935,INV_01,LOW,CLOSED_SAR_FILED,11
CASE0002500,ALT00003919,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,36
CASE0002501,ALT00004727,INV_02,HIGH,CLOSED_FALSE_POSITIVE,42
CASE0002502,ALT00003040,INV_02,HIGH,CLOSED_FALSE_POSITIVE,40
CASE0002503,ALT00002133,INV_03,LOW,OPEN,22
CASE0002504,ALT00008957,INV_03,HIGH,CLOSED_FALSE_POSITIVE,39
CASE0002505,ALT00002058,INV_01,LOW,CLOSED_FALSE_POSITIVE,1
CASE0002506,ALT00004673,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,32
CASE0002507,ALT00000230,INV_03,LOW,CLOSED_MONITORING,1
CASE0002508,ALT00003112,INV_01,HIGH,OPEN,17
CASE0002509,ALT00009271,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,25
CASE0002510,ALT00006293,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,33
CASE0002511,ALT00002621,INV_03,MEDIUM,CLOSED_MONITORING,42
CASE0002512,ALT00003681,INV_03,LOW,CLOSED_SAR_FILED,29
CASE0002513,ALT00008543,INV_02,LOW,CLOSED_FALSE_POSITIVE,3
CASE0002514,ALT00000210,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,36
CASE0002515,ALT00007860,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,4
CASE0002516,ALT00006886,INV_02,HIGH,CLOSED_MONITORING,26
CASE0002517,ALT00003182,AUTO_SYS,LOW,OPEN,28
CASE0002518,ALT00009687,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,20
CASE0002519,ALT00003945,INV_02,LOW,CLOSED_FALSE_POSITIVE,22
CASE0002520,ALT00001729,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,29
CASE0002521,ALT00004337,INV_02,LOW,CLOSED_FALSE_POSITIVE,37
CASE0002522,ALT00000338,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,17
CASE0002523,ALT00007947,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,2
CASE0002524,ALT00005730,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002525,ALT00007536,INV_02,HIGH,OPEN,22
CASE0002526,ALT00004984,INV_01,LOW,CLOSED_SAR_FILED,11
CASE0002527,ALT00001227,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,41
CASE0002528,ALT00007144,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002529,ALT00004487,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,11
CASE0002530,ALT00003818,INV_02,LOW,CLOSED_FALSE_POSITIVE,12
CASE0002531,ALT00008947,INV_02,LOW,CLOSED_FALSE_POSITIVE,21
CASE0002532,ALT00004334,AUTO_SYS,HIGH,OPEN,2
CASE0002533,ALT00002112,INV_01,LOW,CLOSED_FALSE_POSITIVE,23
CASE0002534,ALT00006726,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,8
CASE0002535,ALT00003001,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,1
CASE0002536,ALT00004000,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002537,ALT00001018,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,44
CASE0002538,ALT00005559,INV_04,LOW,CLOSED_SAR_FILED,7
CASE0002539,ALT00003622,INV_02,LOW,CLOSED_FALSE_POSITIVE,5
CASE0002540,ALT00006670,INV_02,HIGH,CLOSED_SAR_FILED,16
CASE0002541,ALT00001929,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,38
CASE0002542,ALT00000351,INV_02,HIGH,CLOSED_FALSE_POSITIVE,39
CASE0002543,ALT00002202,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,35
CASE0002544,ALT00004354,INV_01,HIGH,CLOSED_FALSE_POSITIVE,35
CASE0002545,ALT00001935,INV_02,HIGH,OPEN,19
CASE0002546,ALT00008283,INV_03,MEDIUM,CLOSED_SAR_FILED,21
CASE0002547,ALT00005019,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,15
CASE0002548,ALT00005303,INV_01,LOW,CLOSED_MONITORING,8
CASE0002549,ALT00000565,INV_04,HIGH,OPEN,33
CASE0002550,ALT00001583,INV_02,LOW,CLOSED_FALSE_POSITIVE,35
CASE0002551,ALT00003838,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,42
CASE0002552,ALT00002176,INV_02,LOW,OPEN,8
CASE0002553,ALT00005077,INV_01,MEDIUM,CLOSED_MONITORING,36
CASE0002554,ALT00002541,INV_04,MEDIUM,OPEN,34
CASE0002555,ALT00008996,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,39
CASE0002556,ALT00002229,AUTO_SYS,LOW,OPEN,23
CASE0002557,ALT00001116,AUTO_SYS,HIGH,CLOSED_FALSE_POSITIVE,8
CASE0002558,ALT00006379,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,18
CASE0002559,ALT00002772,INV_03,LOW,CLOSED_SAR_FILED,31
CASE0002560,ALT00009306,INV_02,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002561,ALT00009811,INV_02,LOW,CLOSED_FALSE_POSITIVE,7
CASE0002562,ALT00005555,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,27
CASE0002563,ALT00007771,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,40
CASE0002564,ALT00000822,INV_03,LOW,CLOSED_SAR_FILED,7
CASE0002565,ALT00006164,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,9
CASE0002566,ALT00002273,AUTO_SYS,HIGH,CLOSED_SAR_FILED,34
CASE0002567,ALT00007357,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002568,ALT00000082,INV_02,LOW,CLOSED_FALSE_POSITIVE,35
CASE0002569,ALT00001324,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,41
CASE0002570,ALT00009744,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,43
CASE0002571,ALT00001615,INV_03,MEDIUM,CLOSED_MONITORING,21
CASE0002572,ALT00000832,INV_02,LOW,CLOSED_SAR_FILED,14
CASE0002573,ALT00009812,INV_02,HIGH,CLOSED_FALSE_POSITIVE,30
CASE0002574,ALT00005362,INV_03,HIGH,CLOSED_FALSE_POSITIVE,41
CASE0002575,ALT00002421,INV_02,HIGH,CLOSED_FALSE_POSITIVE,42
CASE0002576,ALT00004639,INV_04,MEDIUM,CLOSED_SAR_FILED,9
CASE0002577,ALT00006235,INV_04,MEDIUM,CLOSED_FALSE_POSITIVE,37
CASE0002578,ALT00008276,INV_04,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002579,ALT00001650,INV_01,HIGH,CLOSED_FALSE_POSITIVE,24
CASE0002580,ALT00004238,INV_04,HIGH,CLOSED_MONITORING,23
CASE0002581,ALT00009236,INV_04,LOW,CLOSED_FALSE_POSITIVE,43
CASE0002582,ALT00006888,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,10
CASE0002583,ALT00002759,INV_04,LOW,CLOSED_MONITORING,30
CASE0002584,ALT00006993,INV_03,HIGH,OPEN,26
CASE0002585,ALT00007430,INV_03,LOW,OPEN,25
CASE0002586,ALT00007567,INV_03,LOW,CLOSED_SAR_FILED,39
CASE0002587,ALT00005000,INV_02,HIGH,CLOSED_FALSE_POSITIVE,21
CASE0002588,ALT00004013,INV_01,HIGH,CLOSED_SAR_FILED,27
CASE0002589,ALT00002603,INV_03,LOW,CLOSED_FALSE_POSITIVE,39
CASE0002590,ALT00000750,INV_03,HIGH,CLOSED_FALSE_POSITIVE,25
CASE0002591,ALT00005492,INV_03,HIGH,CLOSED_FALSE_POSITIVE,12
CASE0002592,ALT00002374,AUTO_SYS,LOW,CLOSED_FALSE_POSITIVE,28
CASE0002593,ALT00002443,INV_03,MEDIUM,CLOSED_SAR_FILED,16
CASE0002594,ALT00004878,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,10
CASE0002595,ALT00009497,INV_04,LOW,CLOSED_FALSE_POSITIVE,37
CASE0002596,ALT00010021,INV_04,HIGH,CLOSED_SAR_FILED,40
CASE0002597,ALT00003435,INV_01,HIGH,CLOSED_FALSE_POSITIVE,31
CASE0002598,ALT00008532,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,24
CASE0002599,ALT00004767,INV_04,LOW,CLOSED_FALSE_POSITIVE,38
CASE0002600,ALT00008315,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,16
CASE0002601,ALT00004831,INV_03,HIGH,CLOSED_FALSE_POSITIVE,35
CASE0002602,ALT00007045,INV_01,MEDIUM,CLOSED_FALSE_POSITIVE,14
CASE0002603,ALT00005519,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,22
CASE0002604,ALT00006062,INV_02,LOW,CLOSED_FALSE_POSITIVE,10
CASE0002605,ALT00008830,INV_03,LOW,CLOSED_FALSE_POSITIVE,6
CASE0002606,ALT00009835,INV_04,MEDIUM,CLOSED_SAR_FILED,32
CASE0002607,ALT00007448,INV_02,HIGH,CLOSED_FALSE_POSITIVE,25
CASE0002608,ALT00001140,INV_04,MEDIUM,CLOSED_SAR_FILED,21
CASE0002609,ALT00007937,INV_04,MEDIUM,CLOSED_SAR_FILED,33
CASE0002610,ALT00002232,INV_04,MEDIUM,CLOSED_MONITORING,31
CASE0002611,ALT00002165,INV_04,LOW,CLOSED_FALSE_POSITIVE,5
CASE0002612,ALT00007424,INV_02,LOW,CLOSED_FALSE_POSITIVE,6
CASE0002613,ALT00006667,INV_02,MEDIUM,CLOSED_FALSE_POSITIVE,33
CASE0002614,ALT00006051,INV_04,LOW,CLOSED_FALSE_POSITIVE,27
CASE0002615,ALT00002665,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,31
CASE0002616,ALT00001571,INV_04,HIGH,CLOSED_FALSE_POSITIVE,36
CASE0002617,ALT00000173,INV_04,LOW,OPEN,7
CASE0002618,ALT00007451,INV_03,MEDIUM,CLOSED_FALSE_POSITIVE,31
CASE0002619,ALT00002088,INV_01,MEDIUM,CLOSED_SAR_FILED,31
CASE0002620,ALT00003056,AUTO_SYS,MEDIUM,CLOSED_FALSE_POSITIVE,24
