ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE,IS_STR,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,CURRENT_BALANCE,PEP_STATUS,INCOME_BRACKET,KYC_RISK,ONBOARDING_CHANNEL,total_txn_volume,txn_count,avg_txn_size,unique_channels
ALT0009708,TXN00476835,ACCT100034911,ML_PATTERN_DETECTED,73,2023-03-11 03:39:15.268030,0,CUST0053639,NRE,ACTIVE,61696.69,False,0-50k,LOW,BRANCH,493570.33,6,82261.72166666666,2
ALT0009709,TXN00493501,ACCT100093243,ML_PATTERN_DETECTED,86,2024-07-06 20:23:53.994577,1,CUST0071574,SAVINGS,ACTIVE,19793.24,False,100k-250k,MEDIUM,WEB,29867.21,4,7466.8025,2
ALT0009710,TXN00490448,ACCT100086207,ML_PATTERN_DETECTED,91,2023-09-15 21:11:54.104926,1,CUST0020894,SALARY,ACTIVE,6326.88,False,50k-100k,LOW,BRANCH,547616.58,7,78230.93999999999,3
ALT0009711,TXN00496341,ACCT100014684,ML_PATTERN_DETECTED,70,2023-06-25 03:28:33.560771,0,CUST0043174,CURRENT,ACTIVE,554219.7,False,0-50k,LOW,THIRD_PARTY,333308.33,6,55551.388333333336,4
ALT0009712,TXN00481391,ACCT100064832,ML_PATTERN_DETECTED,98,2023-02-13 16:04:21.635998,1,CUST0043908,SAVINGS,ACTIVE,16805.14,False,100k-250k,LOW,WEB,440023.73,4,110005.9325,2
ALT0009713,TXN00485337,ACCT100031197,ML_PATTERN_DETECTED,52,2023-04-04 21:24:13.778880,0,CUST0074070,NRE,,62579.25,False,100k-250k,MEDIUM,THIRD_PARTY,535128.89,8,66891.11125,3
ALT0009714,TXN00491676,ACCT100057381,ML_PATTERN_DETECTED,78,2023-01-15 11:54:48.379526,0,CUST0052049,CURRENT,DORMANT,50046.59,False,0-50k,LOW,WEB,286416.56,7,40916.65142857143,4
ALT0009715,TXN00490345,ACCT100028288,ML_PATTERN_DETECTED,52,2024-01-18 05:50:40.162350,0,CUST0035447,SAVINGS,ACTIVE,14094.84,False,250k+,LOW,THIRD_PARTY,94353.06,6,15725.51,3
ALT0009716,TXN00492821,ACCT100069105,ML_PATTERN_DETECTED,97,2024-05-05 06:49:31.992737,1,CUST0036202,Current,ACTIVE,126134.55,False,0-50k,MEDIUM,BRANCH,57510.69,7,8215.812857142857,3
ALT0009717,TXN00491362,ACCT100082603,ML_PATTERN_DETECTED,54,2024-12-20 06:59:40.415430,0,CUST0043084,NRE,ACTIVE,65189.1,False,50k-100k,MEDIUM,BRANCH,291825.2,7,41689.31428571429,3
ALT0009718,TXN00495319,ACCT100063591,ML_PATTERN_DETECTED,80,2023-04-29 11:13:53.543114,0,CUST0048552, CURRENT ,DORMANT,118865.09,False,0-50k,LOW,THIRD_PARTY,519849.33,7,74264.19,3
ALT0009719,TXN00484045,ACCT100030769,ML_PATTERN_DETECTED,87,2023-12-01 19:15:36.154626,1,CUST0011742,SAVINGS,ACTIVE,7895.77,False,50k-100k,MEDIUM,MOBILE_APP,258259.72999999998,7,36894.24714285714,4
ALT0009720,TXN00497330,ACCT100081102,ML_PATTERN_DETECTED,64,2024-01-07 22:02:40.633942,0,CUST0034188,NRE,ACTIVE,25864.05,False,50k-100k,LOW,BRANCH,259958.83,4,64989.7075,3
ALT0009721,TXN00480437,ACCT100014609,ML_PATTERN_DETECTED,67,2023-05-31 05:05:33.163013,0,CUST0064088,NRE,ACTIVE,8782.13,False,0-50k,LOW,MOBILE_APP,502905.93,8,62863.24125,4
ALT0009722,TXN00498312,ACCT100071875,ML_PATTERN_DETECTED,98,2023-08-20 19:24:20.519650,0,CUST0027854,NRO,ACTIVE,19374.34,False,,LOW,BRANCH,168290.11000000002,7,24041.44428571429,3
ALT0009723,TXN00490268,ACCT100094689,ML_PATTERN_DETECTED,51,2023-12-29 09:29:55.334260,0,CUST0035482,NRE,ACTIVE,46178.37,False,50k-100k,LOW,THIRD_PARTY,122805.98000000001,9,13645.10888888889,3
ALT0009724,TXN00483086,ACCT100043814,ML_PATTERN_DETECTED,58,2024-01-21 00:56:12.978745,0,CUST0012294,NRE,ACTIVE,39682.75,False,250k+,MEDIUM,BRANCH,507876.97,7,72553.85285714285,3
ALT0009725,TXN00490799,ACCT100002177,ML_PATTERN_DETECTED,53,2024-11-25 18:26:07.880164,0,CUST0037042,NRO,ACTIVE,106765.92,False,100k-250k,LOW,WEB,328588.27,5,65717.65400000001,4
ALT0009726,TXN00496117,ACCT100059258,ML_PATTERN_DETECTED,79,2023-10-26 20:07:36.552439,0,CUST0070015,SAVINGS,DORMANT,27324.46,False,50k-100k,LOW,BRANCH,364882.14,3,121627.38,3
ALT0009727,TXN00491867,ACCT100034759,ML_PATTERN_DETECTED,63,2024-06-26 16:00:43.947242,1,CUST0022786,CURRENT,ACTIVE,33080.41,False,50k-100k,LOW,BRANCH,408976.38,8,51122.0475,4
ALT0009728,TXN00483657,ACCT100059710,ML_PATTERN_DETECTED,93,2024-12-28 05:07:10.344336,1,CUST0006308, NRE ,ACTIVE,5142.58,False,0-50k,MEDIUM,MOBILE_APP,714761.95,7,102108.84999999999,4
ALT0009729,TXN00482523,ACCT100018970,ML_PATTERN_DETECTED,65,2024-05-31 12:06:04.435069,0,CUST0000949,SALARY,ACTIVE,123643.79,False,50k-100k,LOW,BRANCH,793414.5800000001,4,198353.64500000002,2
ALT0009730,TXN00478999,ACCT100069446,ML_PATTERN_DETECTED,72,2024-06-06 16:54:27.894284,0,CUST0039439,NRO,ACTIVE,3100.12,False,250k+,HIGH,MOBILE_APP,286143.05,7,40877.57857142857,3
ALT0009731,TXN00479955,ACCT100011780,ML_PATTERN_DETECTED,95,2023-07-27 08:10:13.008688,0,CUST0037018,CURRENT,CLOSED,36681.41,False,250k+,LOW,BRANCH,504962.89,5,100992.57800000001,2
ALT0009732,TXN00490311,ACCT100039951,ML_PATTERN_DETECTED,76,2023-08-24 15:23:29.935883,0,CUST0015594,Salary,ACTIVE,28590.03,False,0-50k,LOW,WEB,352572.77,5,70514.554,2
ALT0009733,TXN00499526,ACCT100059068,ML_PATTERN_DETECTED,92,2024-01-01 03:07:45.470952,1,CUST0011146,SAVINGS,ACTIVE,8162.02,False,0-50k,MEDIUM,WEB,181197.04,9,20133.004444444447,4
ALT0009734,TXN00482737,ACCT100071549,ML_PATTERN_DETECTED,86,2024-03-04 11:31:11.501208,1,CUST0074730,SALARY,ACTIVE,5590.96,False,100k-250k,HIGH,WEB,520671.68,11,47333.78909090909,4
ALT0009735,TXN00492677,ACCT100052353,ML_PATTERN_DETECTED,98,2023-12-12 04:36:33.282750,1,CUST0070704,NRO,ACTIVE,13623.24,False,100k-250k,LOW,MOBILE_APP,549325.45,7,78475.06428571428,3
ALT0009736,TXN00486239,ACCT100019768,ML_PATTERN_DETECTED,70,2023-05-01 13:39:00.645222,0,CUST0004682,NRE,ACTIVE,86555.32,False,250k+,HIGH,WEB,711058.9299999999,3,237019.6433333333,2
ALT0009737,TXN00496056,ACCT100079129,ML_PATTERN_DETECTED,87,2024-10-22 21:46:59.871729,0,CUST0020103,SAVINGS,ACTIVE,3333.17,False,100k-250k,MEDIUM,WEB,113248.11,5,22649.622,2
ALT0009738,TXN00479698,ACCT100048103,ML_PATTERN_DETECTED,83,2023-05-23 20:07:57.373096,0,CUST0005019, SALARY ,ACTIVE,3144.52,False,0-50k,MEDIUM,MOBILE_APP,104435.27,8,13054.40875,4
ALT0009739,TXN00475761,ACCT100005668,ML_PATTERN_DETECTED,58,2023-01-14 19:44:36.015060,0,CUST0074965,SALARY,ACTIVE,18198.03,False,250k+,HIGH,WEB,33089.71,4,8272.4275,2
ALT0009740,TXN00495565,ACCT100023131,ML_PATTERN_DETECTED,51,2024-12-04 14:08:44.840855,0,CUST0029592,Current,ACTIVE,142432.76,False,250k+,LOW,BRANCH,447039.66000000003,7,63862.80857142858,4
ALT0009741,TXN00482831,ACCT100066137,ML_PATTERN_DETECTED,56,2023-11-26 13:21:34.714668,0,CUST0014705,SALARY,ACTIVE,12154.21,False,100k-250k,MEDIUM,THIRD_PARTY,504439.57,4,126109.8925,2
ALT0009742,TXN00486344,ACCT100060816,ML_PATTERN_DETECTED,78,2024-12-08 18:15:24.831768,0,CUST0016199,SALARY,ACTIVE,2201.91,False,,LOW,BRANCH,354568.76,6,59094.793333333335,2
ALT0009743,TXN00483380,ACCT100075478,ML_PATTERN_DETECTED,58,2023-11-13 18:00:09.780751,0,CUST0044898,NRE,ACTIVE,16660.08,False,250k+,MEDIUM,WEB,44362.11,4,11090.5275,3
ALT0009744,TXN00493090,ACCT100042610,ML_PATTERN_DETECTED,62,2024-02-10 12:01:10.574898,0,CUST0051486,NRE,ACTIVE,10007.84,False,250k+,LOW,BRANCH,314441.78,3,104813.92666666668,2
ALT0009745,TXN00494335,ACCT100031419,ML_PATTERN_DETECTED,69,2023-10-28 05:30:00.241540,0,CUST0006390,Salary,DORMANT,14006.06,False,50k-100k,LOW,WEB,460596.01999999996,10,46059.602,4
ALT0009746,TXN00485505,ACCT100036717,ML_PATTERN_DETECTED,69,2023-11-16 03:42:33.104447,0,CUST0017954,nro,ACTIVE,15153.06,False,250k+,LOW,BRANCH,55961.78999999999,4,13990.447499999998,4
ALT0009747,TXN00498425,ACCT100069652,ML_PATTERN_DETECTED,53,2024-04-02 12:27:51.902749,0,CUST0007871,CURRENT,ACTIVE,12990.77,False,100k-250k,LOW,MOBILE_APP,175543.93,7,25077.704285714284,3
ALT0009748,TXN00479416,ACCT100022461,ML_PATTERN_DETECTED,59,2024-03-11 01:48:41.063525,0,CUST0005570,SALARY,ACTIVE,60942.54,False,250k+,LOW,WEB,253732.65999999997,7,36247.52285714285,3
ALT0009749,TXN00478055,ACCT100079837,ML_PATTERN_DETECTED,95,2023-05-31 15:30:34.770670,0,CUST0028516,NRO,ACTIVE,5804.83,False,250k+,LOW,BRANCH,178658.27000000002,4,44664.567500000005,2
ALT0009750,TXN00482873,ACCT100007457,ML_PATTERN_DETECTED,66,2024-10-21 15:58:21.644500,0,CUST0028327,NRO,DORMANT,24487.92,False,250k+,LOW,THIRD_PARTY,367927.98000000004,2,183963.99000000002,1
ALT0009751,TXN00476954,ACCT100015613,ML_PATTERN_DETECTED,66,2023-08-23 12:23:46.172293,0,CUST0049047,NRE,ACTIVE,112470.94,False,50k-100k,LOW,BRANCH,285237.03,6,47539.505000000005,3
ALT0009752,TXN00485499,ACCT100003424,ML_PATTERN_DETECTED,58,2024-02-28 21:15:07.619805,0,CUST0001205,NRE,CLOSED,23164.88,False,250k+,HIGH,BRANCH,116027.1,11,10547.918181818182,4
ALT0009753,TXN00486094,ACCT100085638,ML_PATTERN_DETECTED,59,2023-12-19 14:41:20.432742,0,CUST0024018,NRE,ACTIVE,7322.01,False,250k+,LOW,WEB,358370.55,3,119456.84999999999,1
ALT0009754,TXN00495964,ACCT100054667,ML_PATTERN_DETECTED,80,2023-07-01 21:40:03.591540,0,CUST0052583,NRE,ACTIVE,15916.98,False,0-50k,MEDIUM,WEB,450181.13,8,56272.64125,4
ALT0009755,TXN00483119,ACCT100096103,ML_PATTERN_DETECTED,67,2024-03-15 11:09:45.482522,1,CUST0074004,SAVINGS,ACTIVE,8510.77,False,250k+,LOW,MOBILE_APP,366393.48,13,28184.113846153843,3
ALT0009756,TXN00496407,ACCT100063572,ML_PATTERN_DETECTED,91,2023-12-18 04:47:26.654741,1,CUST0016760,NRO,DORMANT,3759.5,False,,LOW,THIRD_PARTY,410764.04,10,41076.403999999995,3
ALT0009757,TXN00480912,ACCT100078480,ML_PATTERN_DETECTED,54,2024-12-26 09:59:02.834181,0,CUST0003431,NRE,ACTIVE,2061.53,False,100k-250k,LOW,WEB,46298.79,5,9259.758,3
ALT0009758,TXN00489331,ACCT100055178,ML_PATTERN_DETECTED,92,2024-07-05 00:26:51.530175,1,CUST0001869,SALARY,ACTIVE,36741.9,False,50k-100k,LOW,BRANCH,17984.23,4,4496.0575,4
ALT0009759,TXN00492737,ACCT100058770,ML_PATTERN_DETECTED,83,2023-11-21 10:30:01.706564,1,CUST0054948,SALARY,ACTIVE,63452.27,False,,LOW,BRANCH,220375.12,12,18364.593333333334,4
ALT0009760,TXN00493283,ACCT100061711,ML_PATTERN_DETECTED,90,2023-10-14 19:20:23.507037,1,CUST0038747,NRO,ACTIVE,11703.31,False,,LOW,WEB,209922.53,6,34987.08833333333,3
ALT0009761,TXN00479333,ACCT100048341,ML_PATTERN_DETECTED,74,2023-03-05 01:44:07.030877,0,CUST0070809,CURRENT,ACTIVE,11136.1,False,50k-100k,HIGH,THIRD_PARTY,146523.19,4,36630.7975,4
ALT0009762,TXN00496042,ACCT100093240,ML_PATTERN_DETECTED,89,2024-10-14 16:34:13.270377,1,CUST0035020,CURRENT,ACTIVE,36458.16,False,100k-250k,LOW,MOBILE_APP,35774.11,4,8943.5275,2
ALT0009763,TXN00481618,ACCT100021231,ML_PATTERN_DETECTED,86,2023-01-30 04:57:04.211547,1,CUST0046150,NRO,ACTIVE,12567.11,False,250k+,LOW,WEB,13266.869999999999,3,4422.29,3
ALT0009764,TXN00489575,ACCT100068717,ML_PATTERN_DETECTED,72,2024-06-27 22:29:51.918747,0,CUST0015206,SALARY,ACTIVE,1278.71,False,100k-250k,HIGH,BRANCH,71800.19,5,14360.038,3
ALT0009765,TXN00497894,ACCT100067465,ML_PATTERN_DETECTED,62,2023-01-13 20:25:52.635086,0,CUST0006115,NRE,ACTIVE,2087.94,False,0-50k,LOW,WEB,52548.4,9,5838.711111111112,3
ALT0009766,TXN00497730,ACCT100056794,ML_PATTERN_DETECTED,87,2024-09-30 12:44:57.417678,0,CUST0062559,CURRENT,ACTIVE,35406.8,False,0-50k,LOW,MOBILE_APP,285741.82,5,57148.364,3
ALT0009767,TXN00492843,ACCT100041314,ML_PATTERN_DETECTED,77,2023-03-21 08:33:11.310961,0,CUST0023226,NRO,ACTIVE,3213.08,False,50k-100k,LOW,THIRD_PARTY,389830.66,6,64971.776666666665,4
ALT0009768,TXN00497923,ACCT100083093,ML_PATTERN_DETECTED,55,2023-02-22 09:32:33.412033,0,CUST0028331,SALARY,ACTIVE,15712.1,False,100k-250k,MEDIUM,BRANCH,16375.98,4,4093.995,2
ALT0009769,TXN00487535,ACCT100098978,ML_PATTERN_DETECTED,61,2023-07-06 13:44:42.679954,0,CUST0048671,NRO,ACTIVE,1287.63,False,250k+,LOW,THIRD_PARTY,802597.45,8,100324.68125,3
ALT0009770,TXN00483642,ACCT100002820,ML_PATTERN_DETECTED,72,2023-10-24 13:54:06.321565,0,CUST0007707,NRE,ACTIVE,16883.37,False,250k+,LOW,THIRD_PARTY,33617.03,5,6723.406,3
ALT0009771,TXN00497638,ACCT100028010,ML_PATTERN_DETECTED,69,2023-05-28 22:31:48.838251,0,CUST0044504, SALARY ,ACTIVE,5764.48,False,250k+,HIGH,THIRD_PARTY,128774.51,4,32193.6275,2
ALT0009772,TXN00496352,ACCT100029323,ML_PATTERN_DETECTED,81,2023-02-24 01:43:04.019014,0,CUST0038406,NRE,ACTIVE,122879.34,False,100k-250k,LOW,MOBILE_APP,318186.09,8,39773.26125,3
ALT0009773,TXN00480220,ACCT100015408,ML_PATTERN_DETECTED,83,2024-01-18 11:32:25.825147,0,CUST0041293,CURRENT,ACTIVE,4121.85,False,50k-100k,HIGH,THIRD_PARTY,641546.07,5,128309.21399999999,3
ALT0009774,TXN00490585,ACCT100012894,ML_PATTERN_DETECTED,63,2023-11-12 04:24:31.338223,0,CUST0016301,SALARY,CLOSED,34842.27,False,50k-100k,HIGH,MOBILE_APP,26127.340000000004,4,6531.835000000001,3
ALT0009775,TXN00496480,ACCT100025980,ML_PATTERN_DETECTED,81,2024-09-27 19:01:12.606185,0,CUST0069977,SALARY,ACTIVE,907.35,False,0-50k,LOW,THIRD_PARTY,25413.16,6,4235.526666666667,3
ALT0009776,TXN00477522,ACCT100051490,ML_PATTERN_DETECTED,64,2023-09-04 04:22:28.066620,0,CUST0069170,SAVINGS,ACTIVE,9173.9,False,250k+,LOW,MOBILE_APP,188664.82,6,31444.13666666667,4
ALT0009777,TXN00481448,ACCT100087442,ML_PATTERN_DETECTED,69,2023-11-10 11:19:39.840847,0,CUST0054144,SAVINGS,ACTIVE,127010.19,False,0-50k,LOW,BRANCH,14486.810000000001,3,4828.936666666667,2
ALT0009778,TXN00486755,ACCT100065931,ML_PATTERN_DETECTED,56,2024-12-22 04:52:43.652706,0,CUST0044942,CURRENT,ACTIVE,1313.33,False,250k+,HIGH,WEB,402521.51,3,134173.83666666667,3
ALT0009779,TXN00480809,ACCT100067879,ML_PATTERN_DETECTED,58,2024-07-10 18:46:27.706374,0,CUST0065048,NRO,ACTIVE,1896.58,False,,LOW,BRANCH,19524.33,5,3904.8660000000004,3
ALT0009780,TXN00488629,ACCT100064338,ML_PATTERN_DETECTED,51,2024-08-07 04:12:37.277979,0,CUST0007709,NRO,ACTIVE,15090.03,False,0-50k,LOW,WEB,327034.89,3,109011.63,2
ALT0009781,TXN00486838,ACCT100070501,ML_PATTERN_DETECTED,86,2024-01-21 03:02:16.480303,1,CUST0007658,NRE,ACTIVE,2222.65,False,0-50k,MEDIUM,WEB,528191.81,7,75455.97285714287,3
ALT0009782,TXN00488948,ACCT100061097,ML_PATTERN_DETECTED,79,2024-12-27 14:52:05.122694,0,CUST0042171,nro,ACTIVE,50441.04,False,50k-100k,LOW,MOBILE_APP,818464.33,6,136410.72166666665,2
ALT0009783,TXN00498532,ACCT100087284,ML_PATTERN_DETECTED,70,2024-10-31 05:03:07.567154,0,CUST0011380, SAVINGS ,ACTIVE,18888.8,False,100k-250k,LOW,BRANCH,27521.43,4,6880.3575,2
ALT0009784,TXN00493053,ACCT100068675,ML_PATTERN_DETECTED,56,2023-11-21 14:32:25.413395,0,CUST0033947,SAVINGS,ACTIVE,34924.2,False,250k+,HIGH,BRANCH,28968.44,7,4138.348571428572,3
ALT0009785,TXN00491841,ACCT100003421,ML_PATTERN_DETECTED,83,2024-10-08 03:00:12.936848,0,CUST0025430,NRO,ACTIVE,7612.54,False,250k+,MEDIUM,MOBILE_APP,471481.77,6,78580.295,3
ALT0009786,TXN00035492,ACCT100053311,HIGH_VALUE_TXN,53,2024-04-10 08:55:11.867100,0,CUST0047316,NRE,ACTIVE,43395.09,False,0-50k,LOW,BRANCH,342123.48,12,28510.289999999997,4
ALT0009787,TXN00486658,ACCT100059791,ML_PATTERN_DETECTED,55,2024-07-21 18:12:38.362786,0,CUST0013083, NRO ,ACTIVE,38382.6,False,,HIGH,THIRD_PARTY,488957.45,9,54328.60555555556,4
ALT0009788,TXN00490444,ACCT100087496,ML_PATTERN_DETECTED,72,2024-08-16 07:03:35.022238,0,CUST0044060,NRE,ACTIVE,63300.69,False,100k-250k,LOW,BRANCH,265423.85,3,88474.61666666665,1
ALT0009789,TXN00495927,ACCT100089543,ML_PATTERN_DETECTED,63,2024-08-11 08:30:13.617361,0,CUST0046599,NRO,ACTIVE,132485.92,False,250k+,MEDIUM,WEB,505477.64,5,101095.528,3
ALT0009790,TXN00476813,ACCT100097984,ML_PATTERN_DETECTED,60,2024-09-04 03:56:24.383117,0,CUST0065212,SALARY,ACTIVE,22895.03,False,100k-250k,LOW,MOBILE_APP,293526.83999999997,3,97842.27999999998,3
ALT0009791,TXN00479037,ACCT100022445,ML_PATTERN_DETECTED,70,2023-10-28 20:15:36.826669,0,CUST0044186,CURRENT,ACTIVE,148534.7,True,250k+,LOW,THIRD_PARTY,11644.39,3,3881.463333333333,3
ALT0009792,TXN00484659,ACCT100011460,ML_PATTERN_DETECTED,80,2024-06-09 06:34:10.048568,0,CUST0031692,salary,ACTIVE,22093.42,False,50k-100k,LOW,BRANCH,19336.37,6,3222.728333333333,4
ALT0009793,TXN00487931,ACCT100016725,ML_PATTERN_DETECTED,67,2023-03-13 07:05:02.662443,1,CUST0051723,SAVINGS,ACTIVE,18538.72,False,100k-250k,MEDIUM,BRANCH,353906.93,9,39322.99222222222,4
ALT0009794,TXN00485068,ACCT100020733,ML_PATTERN_DETECTED,74,2023-09-28 07:13:56.204288,0,CUST0005854,NRE,ACTIVE,37302.34,False,50k-100k,LOW,MOBILE_APP,368014.43,6,61335.738333333335,3
ALT0009795,TXN00476516,ACCT100017307,ML_PATTERN_DETECTED,51,2023-09-17 13:39:55.184302,0,CUST0002111,SAVINGS,ACTIVE,43356.42,False,0-50k,LOW,MOBILE_APP,76109.5,4,19027.375,3
ALT0009796,TXN00493072,ACCT100046761,ML_PATTERN_DETECTED,75,2024-04-04 12:38:55.724017,0,CUST0064213,NRO,ACTIVE,47168.27,False,,LOW,MOBILE_APP,467669.72,10,46766.971999999994,4
ALT0009797,TXN00485142,ACCT100084582,ML_PATTERN_DETECTED,85,2023-01-03 07:52:15.542503,0,CUST0041037,CURRENT,ACTIVE,99406.74,False,50k-100k,LOW,BRANCH,41124.86,5,8224.972,4
ALT0009798,TXN00488525,ACCT100050935,ML_PATTERN_DETECTED,61,2023-08-07 00:43:27.767156,0,CUST0059947,Nre,ACTIVE,16376.27,False,,LOW,WEB,405438.52,5,81087.704,3
ALT0009799,TXN00495457,ACCT100066393,ML_PATTERN_DETECTED,54,2023-02-13 23:30:57.584753,0,CUST0004051,NRO,ACTIVE,48532.31,False,100k-250k,MEDIUM,MOBILE_APP,27476.85,7,3925.2642857142855,4
ALT0009800,TXN00494256,ACCT100020395,ML_PATTERN_DETECTED,66,2024-04-03 03:36:23.195779,0,CUST0060291,NRO,ACTIVE,1635.6,False,100k-250k,LOW,MOBILE_APP,29840.1,7,4262.871428571429,3
ALT0009801,TXN00498918,ACCT100019792,ML_PATTERN_DETECTED,89,2024-09-18 00:19:00.817255,1,CUST0046321,CURRENT,ACTIVE,38656.49,False,50k-100k,MEDIUM,BRANCH,14040.73,4,3510.1825,3
ALT0009802,TXN00487513,ACCT100032365,ML_PATTERN_DETECTED,73,2024-06-03 21:21:14.476793,0,CUST0048843,SAVINGS,DORMANT,38953.36,False,250k+,HIGH,MOBILE_APP,108653.97,4,27163.4925,3
ALT0009803,TXN00484028,ACCT100004812,ML_PATTERN_DETECTED,69,2024-06-25 00:15:09.037846,0,CUST0030820,SALARY,ACTIVE,4759.57,False,0-50k,LOW,MOBILE_APP,497328.32999999996,8,62166.041249999995,4
ALT0009804,TXN00476012,ACCT100045641,ML_PATTERN_DETECTED,90,2023-09-25 09:36:39.337655,1,CUST0024250,NRE,ACTIVE,16888.0,False,,LOW,MOBILE_APP,480901.20999999996,6,80150.20166666666,3
ALT0009805,TXN00491943,ACCT100092261,ML_PATTERN_DETECTED,55,2023-07-30 01:34:49.850575,0,CUST0012604,SAVINGS,ACTIVE,41949.68,False,250k+,LOW,MOBILE_APP,493754.07,7,70536.29571428572,4
ALT0009806,TXN00493709,ACCT100042435,ML_PATTERN_DETECTED,90,2023-09-15 21:43:07.574042,1,CUST0054350,NRO,ACTIVE,7969.91,False,250k+,MEDIUM,BRANCH,28753.9,6,4792.316666666667,3
ALT0009807,TXN00488226,ACCT100057393,ML_PATTERN_DETECTED,68,2023-08-19 01:46:25.158648,0,CUST0042020,nro,ACTIVE,6764.8,False,50k-100k,LOW,THIRD_PARTY,102655.05,4,25663.7625,2
ALT0009808,TXN00498118,ACCT100043711,ML_PATTERN_DETECTED,71,2024-07-19 13:40:55.305980,0,CUST0055928,SAVINGS,ACTIVE,11689.2,False,250k+,LOW,MOBILE_APP,493630.29000000004,8,61703.786250000005,4
ALT0009809,TXN00486082,ACCT100061544,ML_PATTERN_DETECTED,72,2023-01-26 08:05:52.182503,0,CUST0016043,CURRENT,DORMANT,117106.76,False,100k-250k,MEDIUM,MOBILE_APP,142182.92,6,23697.153333333335,4
ALT0009810,TXN00482281,ACCT100025908,ML_PATTERN_DETECTED,69,2024-09-23 06:59:56.218116,1,CUST0073064,CURRENT,CLOSED,56625.5,False,100k-250k,LOW,THIRD_PARTY,338407.04000000004,6,56401.17333333334,3
ALT0009811,TXN00481054,ACCT100026712,ML_PATTERN_DETECTED,75,2024-05-25 20:33:52.418462,0,CUST0044534, SAVINGS ,ACTIVE,21881.7,False,100k-250k,HIGH,BRANCH,410871.31,7,58695.90142857143,3
ALT0009812,TXN00475280,ACCT100047089,ML_PATTERN_DETECTED,96,2024-08-27 02:00:16.097266,1,CUST0016749,SALARY,BLOCKED,6195.83,False,,LOW,BRANCH,267053.07,7,38150.438571428575,4
ALT0009813,TXN00478937,ACCT100045546,ML_PATTERN_DETECTED,87,2023-05-03 04:21:16.654537,1,CUST0029400,NRO,ACTIVE,11699.01,False,100k-250k,LOW,THIRD_PARTY,510897.88,8,63862.235,4
ALT0009814,TXN00489167,ACCT100008858,ML_PATTERN_DETECTED,83,2023-05-08 08:03:32.397410,0,CUST0031459,NRE,ACTIVE,7221.79,False,250k+,HIGH,MOBILE_APP,98265.38,4,24566.345,2
ALT0009815,TXN00492607,ACCT100048424,ML_PATTERN_DETECTED,87,2024-03-23 22:31:15.389979,1,CUST0050110,NRO,DORMANT,305871.13,False,100k-250k,HIGH,MOBILE_APP,293506.81,7,41929.544285714284,3
ALT0009816,TXN00478640,ACCT100032902,ML_PATTERN_DETECTED,56,2024-05-06 16:01:07.428363,0,CUST0001867,CURRENT,ACTIVE,4108.02,False,0-50k,LOW,THIRD_PARTY,56290.83,9,6254.536666666667,3
ALT0009817,TXN00481814,ACCT100097722,ML_PATTERN_DETECTED,54,2023-06-21 19:46:29.002146,0,CUST0062403,SALARY,ACTIVE,192154.97,False,250k+,LOW,MOBILE_APP,651742.76,7,93106.10857142857,3
ALT0009818,TXN00482410,ACCT100058993,ML_PATTERN_DETECTED,57,2024-01-12 07:21:54.015697,0,CUST0029529,NRE,ACTIVE,1263.09,False,0-50k,LOW,WEB,295688.89999999997,5,59137.77999999999,4
ALT0009819,TXN00485441,ACCT100052352,ML_PATTERN_DETECTED,56,2023-10-28 23:04:48.623182,0,CUST0005053,NRO,ACTIVE,66153.2,False,,LOW,THIRD_PARTY,13935.44,4,3483.86,3
ALT0009820,TXN00486978,ACCT100085291,ML_PATTERN_DETECTED,58,2023-09-19 22:34:35.778859,0,CUST0008508,NRE,ACTIVE,3849.05,False,0-50k,LOW,WEB,23612.239999999998,5,4722.447999999999,3
ALT0009821,TXN00487635,ACCT100085735,ML_PATTERN_DETECTED,65,2023-03-03 14:58:48.453195,0,CUST0074677,NRO,ACTIVE,3623.39,False,250k+,LOW,THIRD_PARTY,957728.53,5,191545.706,2
ALT0009822,TXN00482762,ACCT100032585,ML_PATTERN_DETECTED,61,2024-01-30 17:20:23.448631,0,CUST0061852,nre,ACTIVE,2168.37,False,100k-250k,LOW,MOBILE_APP,463960.64999999997,6,77326.775,3
ALT0009823,TXN00499757,ACCT100087327,ML_PATTERN_DETECTED,90,2024-06-23 04:49:22.879233,1,CUST0016839,CURRENT,ACTIVE,53818.32,False,50k-100k,MEDIUM,BRANCH,54787.009999999995,6,9131.168333333333,4
ALT0009824,TXN00492761,ACCT100053950,ML_PATTERN_DETECTED,96,2023-05-18 18:35:54.270650,1,CUST0064358,SALARY,DORMANT,9976.24,False,100k-250k,LOW,WEB,419795.37,7,59970.76714285714,4
ALT0009825,TXN00486399,ACCT100086644,ML_PATTERN_DETECTED,95,2023-09-22 04:26:43.455020,1,CUST0062302,NRO,ACTIVE,28440.52,False,250k+,LOW,BRANCH,199281.74,11,18116.521818181816,4
ALT0009826,TXN00481682,ACCT100054826,ML_PATTERN_DETECTED,90,2024-08-16 02:47:07.485594,0,CUST0044842,SAVINGS,DORMANT,94106.48,False,50k-100k,LOW,BRANCH,57031.58,9,6336.8422222222225,3
