STR_ID,CASE_ID,ALERT_ID,ACCOUNT_ID,IS_STR,FILED_DATE
STR002442,CASE002847,ALT0009666,ACCT100075925,1,2024-01-14
STR002443,NO_CASE_GENERATED,ALT0009667,ACCT100077047,1,2024-07-26
STR002444,NO_CASE_GENERATED,ALT0009668,ACCT100072431,1,2024-10-08
STR002445,NO_CASE_GENERATED,ALT0009670,ACCT100098480,1,2023-01-19
STR002446,NO_CASE_GENERATED,ALT0009671,ACCT100010051,1,2023-12-19
STR002447,NO_CASE_GENERATED,ALT0009674,ACCT100021624,1,2024-01-29
STR002448,CASE002438,ALT0009678,ACCT100003291,1,2024-10-25
STR002449,NO_CASE_GENERATED,ALT0009680,ACCT100029744,1,2024-05-14
STR002450,NO_CASE_GENERATED,ALT0009682,ACCT100079089,1,2024-04-12
STR002451,NO_CASE_GENERATED,ALT0009683,ACCT100024743,1,2024-06-21
STR002452,NO_CASE_GENERATED,ALT0009686,ACCT100063709,1,2023-09-05
STR002453,CASE001585,ALT0009689,ACCT100015698,1,2023-07-18
STR002454,NO_CASE_GENERATED,ALT0009694,ACCT100036245,1,2024-10-30
STR002455,CASE000718,ALT0009699,ACCT100010656,1,2023-12-20
STR002456,NO_CASE_GENERATED,ALT0009705,ACCT100098771,1,2024-07-22
STR002457,NO_CASE_GENERATED,ALT0009706,ACCT100011123,1,2024-12-10
STR002458,NO_CASE_GENERATED,ALT0009709,ACCT100093243,1,2024-07-13
STR002459,NO_CASE_GENERATED,ALT0009710,ACCT100086207,1,2023-09-20
STR002460,CASE002541,ALT0009712,ACCT100064832,1,2023-02-16
STR002461,CASE002603,ALT0009716,ACCT100069105,1,2024-05-16
STR002462,CASE000804,ALT0009719,ACCT100030769,1,2023-12-13
STR002463,CASE001727,ALT0009727,ACCT100034759,1,2024-06-30
STR002464,NO_CASE_GENERATED,ALT0009728,ACCT100059710,1,2025-01-10
STR002465,NO_CASE_GENERATED,ALT0009733,ACCT100059068,1,2024-01-09
STR002466,NO_CASE_GENERATED,ALT0009734,ACCT100071549,1,2024-03-09
STR002467,CASE000259,ALT0009735,ACCT100052353,1,2023-12-19
STR002468,NO_CASE_GENERATED,ALT0009755,ACCT100096103,1,2024-03-26
STR002469,NO_CASE_GENERATED,ALT0009756,ACCT100063572,1,2023-12-27
STR002470,CASE002962,ALT0009758,ACCT100055178,1,2024-07-08
STR002471,NO_CASE_GENERATED,ALT0009759,ACCT100058770,1,2023-12-04
STR002472,NO_CASE_GENERATED,ALT0009760,ACCT100061711,1,2023-10-21
STR002473,NO_CASE_GENERATED,ALT0009762,ACCT100093240,1,2024-10-25
STR002474,NO_CASE_GENERATED,ALT0009763,ACCT100021231,1,2023-02-04
STR002475,NO_CASE_GENERATED,ALT0009781,ACCT100070501,1,2024-01-31
STR002476,NO_CASE_GENERATED,ALT0009793,ACCT100016725,1,2023-03-19
STR002477,NO_CASE_GENERATED,ALT0009801,ACCT100019792,1,2024-09-23
STR002478,NO_CASE_GENERATED,ALT0009804,ACCT100045641,1,2023-10-01
STR002479,NO_CASE_GENERATED,ALT0009806,ACCT100042435,1,2023-09-24
STR002480,NO_CASE_GENERATED,ALT0009810,ACCT100025908,1,2024-09-26
STR002481,NO_CASE_GENERATED,ALT0009812,ACCT100047089,1,2024-09-04
STR002482,NO_CASE_GENERATED,ALT0009813,ACCT100045546,1,2023-05-08
STR002483,CASE000844,ALT0009815,ACCT100048424,1,2024-03-28
STR002484,NO_CASE_GENERATED,ALT0009823,ACCT100087327,1,2024-06-25
STR002485,NO_CASE_GENERATED,ALT0009824,ACCT100053950,1,2023-05-26
STR002486,NO_CASE_GENERATED,ALT0009825,ACCT100086644,1,2023-09-29
STR002487,NO_CASE_GENERATED,ALT0009828,ACCT100022910,1,2023-12-07
STR002488,NO_CASE_GENERATED,ALT0009829,ACCT100017660,1,2024-02-04
STR002489,NO_CASE_GENERATED,ALT0009831,ACCT100001450,1,2024-09-21
STR002490,CASE002529,ALT0009832,ACCT100001628,1,2024-03-23
STR002491,NO_CASE_GENERATED,ALT0009840,ACCT100073407,1,2024-05-29
STR002492,NO_CASE_GENERATED,ALT0009848,ACCT100040533,1,2023-05-11
STR002493,NO_CASE_GENERATED,ALT0009849,ACCT100055425,1,2023-05-11
STR002494,NO_CASE_GENERATED,ALT0009855,ACCT100019130,1,2023-11-17
STR002495,NO_CASE_GENERATED,ALT0009860,ACCT100099252,1,2023-06-25
STR002496,NO_CASE_GENERATED,ALT0009864,ACCT100079145,1,2024-02-04
STR002497,CASE001458,ALT0009865,ACCT100052235,1,2023-05-01
STR002498,NO_CASE_GENERATED,ALT0009880,ACCT100008595,1,2024-12-26
STR002499,CASE002212,ALT0009889,ACCT100014507,1,2023-05-16
STR002500,NO_CASE_GENERATED,ALT0009892,ACCT100026053,1,2023-06-25
STR002501,NO_CASE_GENERATED,ALT0009900,ACCT100023337,1,2023-09-02
STR002502,NO_CASE_GENERATED,ALT0009905,ACCT100073360,1,2023-01-27
STR002503,NO_CASE_GENERATED,ALT0009908,ACCT100099185,1,2024-08-10
STR002504,NO_CASE_GENERATED,ALT0009910,ACCT100000896,1,2023-01-23
STR002505,NO_CASE_GENERATED,ALT0009917,ACCT100069988,1,2023-02-17
STR002506,CASE000246,ALT0009924,ACCT100032290,1,2024-09-29
STR002507,NO_CASE_GENERATED,ALT0009929,ACCT100046393,1,2023-05-31
STR002508,CASE000024,ALT0009933,ACCT100025125,1,2024-11-17
STR002509,CASE000183,ALT0009934,ACCT100007382,1,2024-11-10
STR002510,NO_CASE_GENERATED,ALT0009943,ACCT100039442,1,2024-04-24
STR002511,CASE001595,ALT0009944,ACCT100001466,1,2023-10-12
STR002512,NO_CASE_GENERATED,ALT0009950,ACCT100007911,1,2023-06-27
STR002513,CASE002635,ALT0009957,ACCT100004203,1,2023-11-08
STR002514,NO_CASE_GENERATED,ALT0009959,ACCT100017402,1,2023-06-15
STR002515,NO_CASE_GENERATED,ALT0009961,ACCT100005930,1,2024-04-03
STR002516,NO_CASE_GENERATED,ALT0009965,ACCT100075782,1,2024-03-03
STR002517,NO_CASE_GENERATED,ALT0009974,ACCT100090828,1,2023-02-01
STR002518,NO_CASE_GENERATED,ALT0009975,ACCT100078402,1,2023-04-16
STR002519,NO_CASE_GENERATED,ALT0009978,ACCT100080954,1,2024-12-19
STR002520,NO_CASE_GENERATED,ALT0009979,ACCT100028599,1,2023-11-08
STR002521,NO_CASE_GENERATED,ALT0009982,ACCT100048231,1,2024-07-09
STR002522,NO_CASE_GENERATED,ALT0009983,ACCT100053491,1,2023-09-24
STR002523,NO_CASE_GENERATED,ALT0009985,ACCT100021892,1,2023-05-02
STR002524,NO_CASE_GENERATED,ALT0009995,ACCT100001086,1,2023-04-12
STR002525,NO_CASE_GENERATED,ALT0009998,ACCT100012187,1,2024-10-18
STR002526,CASE000653,ALT0010003,ACCT100069836,1,2023-01-31
STR002527,NO_CASE_GENERATED,ALT0010005,ACCT100048052,1,2023-04-25
STR002528,NO_CASE_GENERATED,ALT0010006,ACCT100072676,1,2024-05-29
STR002529,NO_CASE_GENERATED,ALT0010008,ACCT100073856,1,2023-11-23
STR002530,NO_CASE_GENERATED,ALT0010012,ACCT100097645,1,2023-12-15
STR002531,NO_CASE_GENERATED,ALT0010019,ACCT100014529,1,2024-12-19
