CASE_ID,ALERT_ID,INVESTIGATOR_ID,CASE_STATUS
CASE002864,ALT0001134,INV_01,CLOSED_FALSE_POSITIVE
CASE002865,ALT0002708,INV_03,CLOSED_FALSE_POSITIVE
CASE002866,ALT0007076,INV_02,CLOSED_FALSE_POSITIVE
CASE002867,ALT0009462,INV_01,CLOSED_FALSE_POSITIVE
CASE002868,ALT0002117,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002869,ALT0004010,INV_03,CLOSED_FALSE_POSITIVE
CASE002870,ALT0009833,INV_02,CLOSED_SAR_FILED
CASE002871,ALT0002641,INV_03,OPEN
CASE002872,ALT0008542,INV_01,CLOSED_FALSE_POSITIVE
CASE002873,ALT0008804,INV_01,OPEN
CASE002874,ALT0001478,INV_03,CLOSED_FALSE_POSITIVE
CASE002875,ALT0005167,INV_03,CLOSED_SAR_FILED
CASE002876,ALT0005000,INV_03,OPEN
CASE002877,ALT0005334,INV_02,CLOSED_FALSE_POSITIVE
CASE002878,ALT0002569,INV_02,CLOSED_FALSE_POSITIVE
CASE002879,ALT0007512,INV_01,CLOSED_FALSE_POSITIVE
CASE002880,ALT0008554,INV_02,CLOSED_FALSE_POSITIVE
CASE002881,ALT0007731,INV_02,CLOSED_FALSE_POSITIVE
CASE002882,ALT0006963,INV_03,OPEN
CASE002883,ALT0003686,INV_01,OPEN
CASE002884,ALT0008680,INV_02,CLOSED_FALSE_POSITIVE
CASE002885,ALT0009468,INV_02,CLOSED_FALSE_POSITIVE
CASE002886,ALT0002475,INV_02,CLOSED_FALSE_POSITIVE
CASE002887,ALT0008253,INV_02,CLOSED_SAR_FILED
CASE002888,ALT0009073,INV_01,CLOSED_FALSE_POSITIVE
CASE002889,ALT0000213,INV_03,CLOSED_FALSE_POSITIVE
CASE002890,ALT0000783,INV_02,CLOSED_FALSE_POSITIVE
CASE002891,ALT0001426,INV_03,OPEN
CASE002892,ALT0006849,INV_02,OPEN
CASE002893,ALT0002324,INV_02,CLOSED_FALSE_POSITIVE
CASE002894,ALT0008550,INV_02,OPEN
CASE002895,ALT0007231,INV_02,CLOSED_FALSE_POSITIVE
CASE002896,ALT0000421,INV_01,OPEN
CASE002897,ALT0008880,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002898,ALT0005520,INV_03,CLOSED_FALSE_POSITIVE
CASE002899,ALT0008186,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002900,ALT0003440,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002901,ALT0004431,INV_01,CLOSED_FALSE_POSITIVE
CASE002902,ALT0009717,INV_01,CLOSED_FALSE_POSITIVE
CASE002903,ALT0003818,INV_01,CLOSED_FALSE_POSITIVE
CASE002904,ALT0003295,INV_01,CLOSED_FALSE_POSITIVE
CASE002905,ALT0007794,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002906,ALT0004304,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002907,ALT0009002,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002908,ALT0007017,INV_03,CLOSED_FALSE_POSITIVE
CASE002909,ALT0009116,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002910,ALT0008201,AUTO_SYS,OPEN
CASE002911,ALT0007986,INV_03,CLOSED_FALSE_POSITIVE
CASE002912,ALT0000594,INV_01,CLOSED_SAR_FILED
CASE002913,ALT0003636,INV_01,CLOSED_FALSE_POSITIVE
CASE002914,ALT0000638,INV_02,OPEN
CASE002915,ALT0009874,INV_02,CLOSED_SAR_FILED
CASE002916,ALT0006412,INV_02,CLOSED_SAR_FILED
CASE002917,ALT0007999,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002918,ALT0001903,AUTO_SYS,OPEN
CASE002919,ALT0004645,INV_03,OPEN
CASE002920,ALT0000710,INV_01,CLOSED_FALSE_POSITIVE
CASE002921,ALT0006660,AUTO_SYS,OPEN
CASE002922,ALT0004197,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002923,ALT0001524,INV_01,CLOSED_FALSE_POSITIVE
CASE002924,ALT0007850,INV_01,CLOSED_FALSE_POSITIVE
CASE002925,ALT0000810,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002926,ALT0003300,INV_02,CLOSED_FALSE_POSITIVE
CASE002927,ALT0005913,INV_01,OPEN
CASE002928,ALT0001494,INV_03,CLOSED_FALSE_POSITIVE
CASE002929,ALT0006695,INV_01,CLOSED_FALSE_POSITIVE
CASE002930,ALT0004095,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002931,ALT0008257,INV_01,CLOSED_FALSE_POSITIVE
CASE002932,ALT0008936,INV_03,CLOSED_FALSE_POSITIVE
CASE002933,ALT0002047,AUTO_SYS,CLOSED_SAR_FILED
CASE002934,ALT0004491,INV_01,CLOSED_FALSE_POSITIVE
CASE002935,ALT0002110,INV_01,CLOSED_FALSE_POSITIVE
CASE002936,ALT0007428,INV_02,CLOSED_FALSE_POSITIVE
CASE002937,ALT0006347,INV_01,CLOSED_SAR_FILED
CASE002938,ALT0004696,INV_03,OPEN
CASE002939,ALT0003825,AUTO_SYS,OPEN
CASE002940,ALT0005830,INV_02,OPEN
CASE002941,ALT0004351,INV_02,CLOSED_FALSE_POSITIVE
CASE002942,ALT0000805,INV_02,CLOSED_SAR_FILED
CASE002943,ALT0003536,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002944,ALT0002210,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002945,ALT0009753,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002946,ALT0001102,INV_02,CLOSED_SAR_FILED
CASE002947,ALT0005554,INV_01,CLOSED_FALSE_POSITIVE
CASE002948,ALT0006701,INV_02,CLOSED_FALSE_POSITIVE
CASE002949,ALT0009577,INV_02,CLOSED_FALSE_POSITIVE
CASE002950,ALT0007222,INV_02,CLOSED_FALSE_POSITIVE
CASE002951,ALT0004422,INV_02,CLOSED_FALSE_POSITIVE
CASE002952,ALT0002605,INV_02,CLOSED_FALSE_POSITIVE
CASE002953,ALT0001121,AUTO_SYS,OPEN
CASE002954,ALT0008023,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002955,ALT0000031,INV_03,CLOSED_FALSE_POSITIVE
CASE002956,ALT0000715,INV_02,CLOSED_FALSE_POSITIVE
CASE002957,ALT0005933,INV_01,CLOSED_FALSE_POSITIVE
CASE002958,ALT0005325,INV_01,OPEN
CASE002959,ALT0002088,INV_03,CLOSED_FALSE_POSITIVE
CASE002960,ALT0009270,AUTO_SYS,CLOSED_SAR_FILED
CASE002961,ALT0000391,INV_02,CLOSED_FALSE_POSITIVE
CASE002962,ALT0009758,INV_03,CLOSED_FALSE_POSITIVE
CASE002963,ALT0003605,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002964,ALT0009987,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002965,ALT0003158,AUTO_SYS,OPEN
CASE002966,ALT0000080,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002967,ALT0001331,AUTO_SYS,CLOSED_SAR_FILED
CASE002968,ALT0003610,INV_01,CLOSED_SAR_FILED
CASE002969,ALT0009302,INV_02,CLOSED_FALSE_POSITIVE
CASE002970,ALT0002841,INV_01,OPEN
CASE002971,ALT0001685,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002972,ALT0008281,INV_03,CLOSED_FALSE_POSITIVE
CASE002973,ALT0002731,INV_03,OPEN
CASE002974,ALT0006968,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002975,ALT0007786,INV_02,OPEN
CASE002976,ALT0007606,INV_02,CLOSED_FALSE_POSITIVE
CASE002977,ALT0006212,INV_02,OPEN
CASE002978,ALT0002014,INV_02,CLOSED_FALSE_POSITIVE
CASE002979,ALT0004927,INV_02,OPEN
CASE002980,ALT0007281,INV_01,CLOSED_FALSE_POSITIVE
CASE002981,ALT0007523,INV_02,OPEN
CASE002982,ALT0005222,INV_01,CLOSED_SAR_FILED
CASE002983,ALT0006342,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE002984,ALT0004779,INV_03,OPEN
CASE002985,ALT0000338,INV_03,CLOSED_FALSE_POSITIVE
CASE002986,ALT0008773,INV_02,CLOSED_FALSE_POSITIVE
CASE002987,ALT0003887,INV_02,CLOSED_FALSE_POSITIVE
CASE002988,ALT0003298,INV_03,CLOSED_SAR_FILED
CASE002989,ALT0002543,INV_03,CLOSED_FALSE_POSITIVE
CASE002990,ALT0008500,INV_03,OPEN
CASE002991,ALT0005780,INV_01,CLOSED_FALSE_POSITIVE
CASE002992,ALT0009607,INV_02,OPEN
CASE002993,ALT0003639,INV_02,OPEN
CASE002994,ALT0002365,INV_02,OPEN
CASE002995,ALT0001416,INV_02,OPEN
CASE002996,ALT0000831,INV_02,CLOSED_FALSE_POSITIVE
CASE002997,ALT0000273,INV_01,CLOSED_SAR_FILED
CASE002998,ALT0001212,INV_03,CLOSED_FALSE_POSITIVE
CASE002999,ALT0008733,AUTO_SYS,CLOSED_SAR_FILED
CASE003000,ALT0006410,INV_01,CLOSED_FALSE_POSITIVE
CASE003001,ALT0005516,AUTO_SYS,CLOSED_FALSE_POSITIVE
CASE003002,ALT0006147,INV_01,OPEN
CASE003003,ALT0001372,INV_02,OPEN
CASE003004,ALT0002949,INV_01,CLOSED_FALSE_POSITIVE
CASE003005,ALT0004520,INV_03,CLOSED_FALSE_POSITIVE
CASE003006,ALT0006184,AUTO_SYS,OPEN
