ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,OPEN_DATE,ACCOUNT_RISK
ACCT008088,CUST005861,CURRENT,2022-07-17,HIGH
ACCT008089,CUST002122,SAVINGS,2017-09-01,LOW
ACCT008090,CUST000847,NRE,2020-04-25,MEDIUM
ACCT008091,CUST000286,SAVINGS,2020-03-22,LOW
ACCT008092,CUST000598,NRO,2019-06-25,MEDIUM
ACCT008093,CUST000577,NRE,2019-10-02,LOW
ACCT008094,CUST004681,NRO,2016-08-26,MEDIUM
ACCT008095,CUST005961,NRO,2016-07-10,LOW
ACCT008096,CUST002053,CURRENT,2018-04-21,LOW
ACCT008097,CUST003653,SAVINGS,2015-01-31,LOW
ACCT008098,CUST000154,NRO,2022-03-29,LOW
ACCT008099,CUST004078,CURRENT,2016-01-13,HIGH
ACCT008100,CUST001220,NRE,2021-06-03,MEDIUM
ACCT008101,CUST005349,CURRENT,2017-12-05,HIGH
ACCT008102,CUST005246,SAVINGS,2015-06-26,HIGH
ACCT008103,CUST000008,SAVINGS,2020-09-27,LOW
ACCT008104,CUST000310,SAVINGS,2021-12-02,HIGH
ACCT008105,CUST005445,SAVINGS,2021-07-26,LOW
ACCT008106,CUST003199,NRE,2016-10-04,HIGH
ACCT008107,CUST002183,NRO,2015-06-01,HIGH
ACCT008108,CUST001242,NRO,2020-09-29,HIGH
ACCT008109,CUST005735,SAVINGS,2021-07-11,MEDIUM
ACCT008110,CUST002702,CURRENT,2021-02-08,HIGH
ACCT008111,CUST003206,CURRENT,2022-09-18,HIGH
ACCT008112,CUST004708,CURRENT,2016-03-04,LOW
ACCT008113,CUST000031,CURRENT,2021-06-14,MEDIUM
ACCT008114,CUST004223,NRE,2018-07-29,LOW
ACCT008115,CUST005797,CURRENT,2016-06-11,LOW
ACCT008116,CUST004020,NRO,2015-06-15,MEDIUM
ACCT008117,CUST003917,CURRENT,2015-08-15,HIGH
ACCT008118,CUST003573,NRO,2015-07-20,MEDIUM
ACCT008119,CUST003309,NRE,2020-12-30,MEDIUM
ACCT008120,CUST005962,NRO,2016-07-21,HIGH
ACCT008121,CUST000575,CURRENT,2018-09-26,HIGH
ACCT008122,CUST004425,NRO,2019-03-19,MEDIUM
ACCT008123,CUST001851,NRO,2018-05-27,LOW
ACCT008124,CUST000028,NRO,2018-05-11,LOW
ACCT008125,CUST003150,NRO,2016-09-12,LOW
ACCT008126,CUST005647,NRE,2017-02-27,MEDIUM
ACCT008127,CUST003950,CURRENT,2021-06-28,HIGH
ACCT008128,CUST000993,NRE,2015-04-06,LOW
ACCT008129,CUST004647,SAVINGS,2018-01-26,HIGH
ACCT008130,CUST004386,SAVINGS,2015-01-27,HIGH
ACCT008131,CUST002941,NRE,2018-07-15,HIGH
ACCT008132,CUST002732,NRO,2022-10-28,LOW
ACCT008133,CUST005586,NRE,2022-02-08,MEDIUM
ACCT008134,CUST002481,NRE,2021-10-10,LOW
ACCT008135,CUST003282,NRE,2022-12-13,LOW
ACCT008136,CUST000453,CURRENT,2017-10-02,HIGH
ACCT008137,CUST005180,CURRENT,2022-06-09,LOW
ACCT008138,CUST005301,NRO,2018-05-16,MEDIUM
ACCT008139,CUST000743,NRO,2020-01-20,HIGH
ACCT008140,CUST002993,NRO,2019-04-28,MEDIUM
ACCT008141,CUST004380,CURRENT,2021-11-22,MEDIUM
ACCT008142,CUST002786,NRE,2021-05-14,HIGH
ACCT008143,CUST000660,NRE,2020-09-29,HIGH
ACCT008144,CUST003766,NRO,2021-08-08,MEDIUM
ACCT008145,CUST002376,CURRENT,2016-09-04,MEDIUM
ACCT008146,CUST005307,NRE,2020-02-03,MEDIUM
ACCT008147,CUST001664,CURRENT,2016-02-19,MEDIUM
ACCT008148,CUST001447,NRO,2018-04-18,LOW
ACCT008149,CUST004543,NRO,2015-01-22,MEDIUM
ACCT008150,CUST000323,NRO,2015-04-04,HIGH
ACCT008151,CUST003148,SAVINGS,2015-07-09,HIGH
ACCT008152,CUST005413,SAVINGS,2016-10-06,MEDIUM
ACCT008153,CUST001565,CURRENT,2021-11-14,MEDIUM
ACCT008154,CUST002449,CURRENT,2019-12-23,MEDIUM
ACCT008155,CUST005701,NRO,2017-08-19,LOW
ACCT008156,CUST003196,SAVINGS,2016-04-21,LOW
ACCT008157,CUST000875,NRE,2015-12-15,HIGH
ACCT008158,CUST005167,CURRENT,2015-09-28,HIGH
ACCT008159,CUST005643,NRO,2017-04-01,LOW
ACCT008160,CUST002944,SAVINGS,2022-01-12,LOW
ACCT008161,CUST003986,SAVINGS,2020-02-23,LOW
ACCT008162,CUST000696,NRO,2020-09-18,HIGH
ACCT008163,CUST005184,NRO,2021-10-09,HIGH
ACCT008164,CUST003588,NRO,2016-05-06,HIGH
ACCT008165,CUST001553,SAVINGS,2020-03-11,HIGH
ACCT008166,CUST001147,NRE,2018-11-03,HIGH
ACCT008167,CUST000293,SAVINGS,2021-08-12,HIGH
ACCT008168,CUST001582,SAVINGS,2015-11-05,LOW
ACCT008169,CUST000208,CURRENT,2018-02-21,LOW
ACCT008170,CUST005897,SAVINGS,2017-03-25,HIGH
ACCT008171,CUST004858,NRE,2019-01-31,MEDIUM
ACCT008172,CUST001954,NRO,2021-12-06,HIGH
ACCT008173,CUST004008,CURRENT,2020-02-09,MEDIUM
ACCT008174,CUST003185,SAVINGS,2022-04-11,MEDIUM
ACCT008175,CUST000517,NRE,2019-02-16,HIGH
ACCT008176,CUST004429,SAVINGS,2020-04-19,MEDIUM
ACCT008177,CUST005271,NRE,2016-03-16,HIGH
ACCT008178,CUST002521,CURRENT,2017-01-30,MEDIUM
ACCT008179,CUST004094,SAVINGS,2016-05-29,HIGH
ACCT008180,CUST004375,SAVINGS,2016-08-25,HIGH
ACCT008181,CUST003681,CURRENT,2020-07-20,HIGH
ACCT008182,CUST000135,SAVINGS,2016-08-03,LOW
ACCT008183,CUST000304,CURRENT,2021-01-11,HIGH
ACCT008184,CUST002780,SAVINGS,2017-07-12,HIGH
ACCT008185,CUST000460,NRO,2018-12-12,LOW
ACCT008186,CUST002767,CURRENT,2015-09-30,LOW
ACCT008187,CUST005907,NRO,2015-03-11,LOW
ACCT008188,CUST000351,NRO,2016-04-29,LOW
ACCT008189,CUST003322,NRE,2019-12-16,HIGH
ACCT008190,CUST000969,NRE,2021-06-08,HIGH
ACCT008191,CUST001735,SAVINGS,2017-09-23,HIGH
ACCT008192,CUST005357,NRO,2021-09-29,HIGH
ACCT008193,CUST005467,SAVINGS,2020-07-21,HIGH
ACCT008194,CUST004286,NRE,2018-03-21,LOW
ACCT008195,CUST003755,CURRENT,2021-11-28,HIGH
ACCT008196,CUST005555,NRO,2017-11-27,LOW
ACCT008197,CUST004396,NRO,2015-04-18,MEDIUM
ACCT008198,CUST001221,NRO,2019-12-01,LOW
ACCT008199,CUST004747,CURRENT,2020-03-18,LOW
ACCT008200,CUST001909,NRO,2017-10-20,HIGH
ACCT008201,CUST000591,CURRENT,2019-08-09,LOW
ACCT008202,CUST000303,SAVINGS,2015-11-03,LOW
ACCT008203,CUST001160,NRE,2020-04-20,LOW
ACCT008204,CUST004006,NRO,2015-11-24,LOW
ACCT008205,CUST005357,NRO,2022-01-22,MEDIUM
ACCT008206,CUST000157,NRO,2015-02-17,MEDIUM
ACCT008207,CUST003861,NRE,2020-12-01,HIGH
ACCT008208,CUST005066,CURRENT,2020-11-07,HIGH
ACCT008209,CUST000376,CURRENT,2020-03-16,HIGH
ACCT008210,CUST001989,NRE,2018-11-10,HIGH
ACCT008211,CUST005746,CURRENT,2017-11-29,LOW
ACCT008212,CUST005315,SAVINGS,2018-06-21,HIGH
ACCT008213,CUST001070,CURRENT,2020-02-18,HIGH
ACCT008214,CUST000118,CURRENT,2016-09-20,HIGH
ACCT008215,CUST001412,NRO,2015-11-12,MEDIUM
ACCT008216,CUST005183,SAVINGS,2018-11-29,LOW
ACCT008217,CUST000410,NRO,2018-08-07,HIGH
ACCT008218,CUST002518,NRO,2015-08-07,MEDIUM
ACCT008219,CUST000798,CURRENT,2020-09-14,MEDIUM
ACCT008220,CUST003738,NRO,2016-04-21,MEDIUM
ACCT008221,CUST005008,NRO,2021-05-11,MEDIUM
ACCT008222,CUST001399,NRO,2022-11-02,HIGH
ACCT008223,CUST004842,SAVINGS,2018-04-14,MEDIUM
ACCT008224,CUST000524,NRO,2021-09-01,MEDIUM
ACCT008225,CUST000872,NRE,2021-10-20,HIGH
ACCT008226,CUST000936,SAVINGS,2016-03-30,HIGH
ACCT008227,CUST004073,CURRENT,2022-01-22,MEDIUM
ACCT008228,CUST004875,SAVINGS,2021-03-17,HIGH
ACCT008229,CUST005044,CURRENT,2020-11-05,HIGH
ACCT008230,CUST001807,SAVINGS,2015-04-10,LOW
ACCT008231,CUST000517,CURRENT,2016-08-14,HIGH
ACCT008232,CUST001661,NRO,2015-05-28,LOW
ACCT008233,CUST003492,NRO,2018-04-30,HIGH
ACCT008234,CUST002764,SAVINGS,2022-05-19,HIGH
ACCT008235,CUST005558,SAVINGS,2018-02-08,MEDIUM
ACCT008236,CUST003294,CURRENT,2018-04-28,MEDIUM
ACCT008237,CUST002657,CURRENT,2020-08-24,HIGH
ACCT008238,CUST000990,SAVINGS,2020-11-13,LOW
ACCT008239,CUST005605,NRO,2017-12-05,HIGH
ACCT008240,CUST004719,CURRENT,2021-04-04,MEDIUM
ACCT008241,CUST004472,CURRENT,2019-10-31,MEDIUM
ACCT008242,CUST001126,CURRENT,2021-09-06,MEDIUM
ACCT008243,CUST002635,NRO,2020-06-26,HIGH
ACCT008244,CUST001747,NRE,2021-01-05,LOW
ACCT008245,CUST000374,SAVINGS,2018-06-04,HIGH
ACCT008246,CUST004859,NRE,2021-01-02,HIGH
ACCT008247,CUST001421,NRO,2015-08-26,MEDIUM
ACCT008248,CUST002749,NRE,2021-07-12,LOW
ACCT008249,CUST000518,NRE,2019-10-06,HIGH
ACCT008250,CUST000990,SAVINGS,2017-08-12,HIGH
ACCT008251,CUST002244,SAVINGS,2020-10-13,HIGH
ACCT008252,CUST001158,CURRENT,2017-07-03,LOW
ACCT008253,CUST003401,NRO,2021-10-10,HIGH
ACCT008254,CUST001377,NRO,2018-01-09,HIGH
ACCT008255,CUST005705,SAVINGS,2015-05-17,MEDIUM
ACCT008256,CUST003031,NRO,2016-05-03,LOW
ACCT008257,CUST004534,NRO,2019-03-20,LOW
ACCT008258,CUST001352,CURRENT,2015-11-28,LOW
ACCT008259,CUST003594,CURRENT,2022-09-19,LOW
ACCT008260,CUST001996,NRO,2017-08-03,LOW
ACCT008261,CUST004768,CURRENT,2021-08-26,LOW
ACCT008262,CUST000334,SAVINGS,2017-11-28,MEDIUM
ACCT008263,CUST001093,SAVINGS,2022-05-04,LOW
ACCT008264,CUST000819,NRO,2015-11-22,MEDIUM
ACCT008265,CUST005179,NRE,2018-02-22,MEDIUM
ACCT008266,CUST005018,NRE,2016-01-03,LOW
ACCT008267,CUST003082,CURRENT,2021-06-24,MEDIUM
ACCT008268,CUST001293,SAVINGS,2018-10-23,LOW
ACCT008269,CUST000129,NRE,2015-09-21,HIGH
ACCT008270,CUST003990,NRO,2018-03-09,LOW
ACCT008271,CUST000662,CURRENT,2021-10-22,LOW
ACCT008272,CUST000053,NRO,2019-08-20,LOW
ACCT008273,CUST000060,SAVINGS,2016-01-12,MEDIUM
ACCT008274,CUST001470,NRE,2016-03-30,LOW
ACCT008275,CUST000731,NRE,2021-03-25,HIGH
ACCT008276,CUST005790,CURRENT,2019-10-17,LOW
ACCT008277,CUST005340,CURRENT,2015-06-20,HIGH
ACCT008278,CUST004864,SAVINGS,2016-12-01,LOW
ACCT008279,CUST002325,NRE,2015-07-13,HIGH
ACCT008280,CUST003410,SAVINGS,2018-11-05,LOW
ACCT008281,CUST005682,SAVINGS,2016-02-17,LOW
ACCT008282,CUST003900,NRO,2019-09-04,HIGH
ACCT008283,CUST005672,NRE,2017-06-25,HIGH
ACCT008284,CUST001040,CURRENT,2019-01-26,LOW
ACCT008285,CUST001689,CURRENT,2015-03-09,HIGH
ACCT008286,CUST001173,NRE,2017-10-05,MEDIUM
ACCT008287,CUST005242,NRO,2017-02-24,HIGH
ACCT008288,CUST002220,NRO,2016-09-03,HIGH
ACCT008289,CUST004286,SAVINGS,2021-06-30,MEDIUM
ACCT008290,CUST003690,CURRENT,2021-02-16,LOW
ACCT008291,CUST003376,SAVINGS,2020-09-21,MEDIUM
ACCT008292,CUST001960,CURRENT,2015-03-29,MEDIUM
ACCT008293,CUST001430,NRO,2019-06-11,MEDIUM
ACCT008294,CUST005002,CURRENT,2021-10-22,MEDIUM
ACCT008295,CUST005667,NRE,2017-02-11,LOW
ACCT008296,CUST000309,SAVINGS,2018-05-01,HIGH
ACCT008297,CUST004885,SAVINGS,2022-01-09,LOW
ACCT008298,CUST001475,NRE,2022-02-22,LOW
ACCT008299,CUST005876,CURRENT,2020-12-30,MEDIUM
ACCT008300,CUST004096,SAVINGS,2016-08-17,LOW
ACCT008301,CUST005014,NRO,2020-08-18,MEDIUM
ACCT008302,CUST000722,NRE,2015-04-10,LOW
ACCT008303,CUST005138,SAVINGS,2022-08-27,MEDIUM
ACCT008304,CUST002468,NRE,2017-01-05,LOW
ACCT008305,CUST002850,SAVINGS,2018-02-18,HIGH
ACCT008306,CUST003431,NRO,2017-07-12,HIGH
ACCT008307,CUST000038,NRO,2019-09-23,HIGH
ACCT008308,CUST004569,NRO,2021-10-01,HIGH
ACCT008309,CUST001931,NRO,2017-05-28,LOW
ACCT008310,CUST001573,SAVINGS,2016-10-25,LOW
ACCT008311,CUST000963,NRO,2015-08-07,MEDIUM
ACCT008312,CUST004344,NRE,2017-11-12,LOW
ACCT008313,CUST000784,CURRENT,2017-08-31,MEDIUM
ACCT008314,CUST005071,SAVINGS,2019-06-23,LOW
ACCT008315,CUST002965,NRE,2022-08-14,MEDIUM
ACCT008316,CUST004422,SAVINGS,2016-04-03,HIGH
ACCT008317,CUST004158,SAVINGS,2020-07-18,HIGH
ACCT008318,CUST001797,NRE,2022-03-23,HIGH
ACCT008319,CUST003803,NRO,2015-05-25,HIGH
ACCT008320,CUST005132,NRE,2016-06-18,MEDIUM
ACCT008321,CUST005402,CURRENT,2018-03-20,HIGH
ACCT008322,CUST001705,CURRENT,2018-10-08,MEDIUM
ACCT008323,CUST002265,CURRENT,2016-03-06,MEDIUM
ACCT008324,CUST000435,NRE,2016-11-01,HIGH
ACCT008325,CUST001587,NRO,2017-01-19,MEDIUM
ACCT008326,CUST000924,SAVINGS,2016-04-28,HIGH
ACCT008327,CUST001223,CURRENT,2020-10-15,HIGH
ACCT008328,CUST005614,NRE,2017-10-21,MEDIUM
ACCT008329,CUST003887,SAVINGS,2020-05-13,HIGH
ACCT008330,CUST004076,NRO,2022-10-01,MEDIUM
ACCT008331,CUST001445,NRO,2018-07-04,MEDIUM
ACCT008332,CUST001309,CURRENT,2019-06-21,MEDIUM
ACCT008333,CUST005490,CURRENT,2020-10-26,HIGH
ACCT008334,CUST000354,NRE,2016-09-19,LOW
ACCT008335,CUST000443,NRE,2019-01-27,HIGH
ACCT008336,CUST005283,NRO,2015-10-09,LOW
ACCT008337,CUST002984,NRE,2016-12-04,MEDIUM
ACCT008338,CUST002336,CURRENT,2019-05-07,LOW
ACCT008339,CUST001717,CURRENT,2018-03-01,LOW
ACCT008340,CUST003561,NRO,2019-06-18,HIGH
ACCT008341,CUST002060,NRO,2020-09-27,HIGH
ACCT008342,CUST002739,NRE,2017-07-05,HIGH
ACCT008343,CUST005053,NRE,2018-08-10,HIGH
ACCT008344,CUST003713,NRO,2016-01-21,MEDIUM
ACCT008345,CUST000355,NRE,2020-02-26,LOW
ACCT008346,CUST000856,NRE,2022-04-11,MEDIUM
ACCT008347,CUST000430,CURRENT,2020-03-17,HIGH
ACCT008348,CUST004403,SAVINGS,2018-10-28,LOW
ACCT008349,CUST001441,NRO,2022-09-05,HIGH
ACCT008350,CUST001295,NRO,2020-12-30,MEDIUM
ACCT008351,CUST000239,CURRENT,2016-07-15,LOW
ACCT008352,CUST003974,NRO,2020-06-11,LOW
ACCT008353,CUST004219,SAVINGS,2015-12-03,MEDIUM
ACCT008354,CUST000951,NRO,2020-07-06,HIGH
ACCT008355,CUST000581,NRO,2021-05-10,HIGH
ACCT008356,CUST001928,NRE,2020-02-18,HIGH
ACCT008357,CUST005910,NRO,2017-08-22,HIGH
ACCT008358,CUST003644,NRO,2021-04-14,MEDIUM
ACCT008359,CUST004856,NRE,2020-02-21,LOW
ACCT008360,CUST004750,SAVINGS,2020-09-24,MEDIUM
ACCT008361,CUST002671,NRO,2018-03-05,HIGH
ACCT008362,CUST003433,NRE,2018-10-11,LOW
ACCT008363,CUST001629,NRE,2015-03-31,HIGH
ACCT008364,CUST005545,CURRENT,2018-05-16,MEDIUM
ACCT008365,CUST002669,CURRENT,2022-04-03,MEDIUM
ACCT008366,CUST001885,SAVINGS,2016-02-04,HIGH
ACCT008367,CUST000903,NRE,2021-10-21,HIGH
ACCT008368,CUST002672,NRE,2021-08-12,MEDIUM
ACCT008369,CUST001866,CURRENT,2017-12-27,LOW
ACCT008370,CUST000804,NRO,2015-12-31,LOW
ACCT008371,CUST001943,NRE,2022-07-14,MEDIUM
ACCT008372,CUST003380,SAVINGS,2015-10-03,MEDIUM
ACCT008373,CUST001639,NRE,2018-01-29,HIGH
ACCT008374,CUST003077,CURRENT,2017-03-03,LOW
ACCT008375,CUST001808,NRO,2015-05-18,LOW
ACCT008376,CUST000603,NRE,2022-05-13,LOW
ACCT008377,CUST003859,SAVINGS,2017-12-25,LOW
ACCT008378,CUST004794,CURRENT,2018-02-06,HIGH
ACCT008379,CUST003969,NRO,2021-02-21,LOW
ACCT008380,CUST000446,CURRENT,2015-07-04,LOW
ACCT008381,CUST003571,CURRENT,2022-03-21,MEDIUM
ACCT008382,CUST001188,NRE,2016-01-02,MEDIUM
ACCT008383,CUST001771,CURRENT,2021-12-15,MEDIUM
ACCT008384,CUST004993,SAVINGS,2017-02-17,MEDIUM
ACCT008385,CUST003728,NRO,2019-09-06,LOW
ACCT008386,CUST001459,NRO,2015-02-07,LOW
ACCT008387,CUST003174,SAVINGS,2015-08-21,MEDIUM
ACCT008388,CUST003060,SAVINGS,2021-08-13,LOW
ACCT008389,CUST001118,NRO,2015-06-12,MEDIUM
ACCT008390,CUST003750,NRO,2019-11-30,HIGH
ACCT008391,CUST005897,CURRENT,2016-02-02,LOW
ACCT008392,CUST001591,SAVINGS,2022-03-30,LOW
ACCT008393,CUST005178,NRE,2016-04-27,MEDIUM
ACCT008394,CUST002938,CURRENT,2022-11-01,MEDIUM
ACCT008395,CUST002210,CURRENT,2022-09-13,LOW
ACCT008396,CUST001657,NRO,2015-08-11,HIGH
ACCT008397,CUST002752,NRE,2018-11-30,MEDIUM
ACCT008398,CUST001043,SAVINGS,2018-03-30,HIGH
ACCT008399,CUST000263,CURRENT,2019-03-23,LOW
ACCT008400,CUST005671,CURRENT,2015-11-16,HIGH
ACCT008401,CUST004659,CURRENT,2022-03-19,MEDIUM
ACCT008402,CUST000489,CURRENT,2019-08-05,MEDIUM
ACCT008403,CUST002299,SAVINGS,2016-06-24,MEDIUM
ACCT008404,CUST001119,CURRENT,2016-01-14,LOW
ACCT008405,CUST000911,NRO,2021-05-01,LOW
ACCT008406,CUST003814,SAVINGS,2021-07-07,MEDIUM
ACCT008407,CUST003757,SAVINGS,2019-05-28,LOW
ACCT008408,CUST003427,NRE,2020-01-03,HIGH
ACCT008409,CUST001403,NRO,2016-11-01,MEDIUM
ACCT008410,CUST002815,NRO,2015-05-09,HIGH
ACCT008411,CUST001802,CURRENT,2019-03-25,LOW
ACCT008412,CUST002418,SAVINGS,2020-05-18,LOW
ACCT008413,CUST004945,SAVINGS,2021-08-03,LOW
ACCT008414,CUST001285,SAVINGS,2020-08-14,MEDIUM
ACCT008415,CUST005227,SAVINGS,2019-12-20,HIGH
ACCT008416,CUST005010,CURRENT,2018-04-22,HIGH
ACCT008417,CUST001393,CURRENT,2018-08-22,MEDIUM
ACCT008418,CUST004736,NRE,2018-07-15,HIGH
ACCT008419,CUST004529,SAVINGS,2022-05-06,MEDIUM
ACCT008420,CUST001882,CURRENT,2019-08-20,MEDIUM
ACCT008421,CUST000709,SAVINGS,2016-09-17,HIGH
ACCT008422,CUST003373,NRE,2022-05-07,LOW
ACCT008423,CUST004275,NRO,2019-01-05,LOW
ACCT008424,CUST004008,NRO,2018-04-25,MEDIUM
ACCT008425,CUST001774,CURRENT,2022-01-11,MEDIUM
ACCT008426,CUST004847,NRO,2016-12-09,HIGH
ACCT008427,CUST003879,CURRENT,2018-02-06,LOW
ACCT008428,CUST003791,SAVINGS,2021-06-06,MEDIUM
ACCT008429,CUST002287,SAVINGS,2022-03-09,HIGH
ACCT008430,CUST000119,SAVINGS,2021-10-02,HIGH
ACCT008431,CUST005981,NRE,2020-11-20,MEDIUM
ACCT008432,CUST003508,SAVINGS,2019-05-17,HIGH
ACCT008433,CUST002021,CURRENT,2015-03-17,LOW
ACCT008434,CUST002031,SAVINGS,2015-04-15,LOW
ACCT008435,CUST002682,SAVINGS,2021-08-22,LOW
ACCT008436,CUST003558,NRO,2017-03-21,MEDIUM
ACCT008437,CUST004747,SAVINGS,2020-08-15,MEDIUM
ACCT008438,CUST001822,NRE,2015-06-26,HIGH
ACCT008439,CUST004848,NRE,2020-05-18,HIGH
ACCT008440,CUST001221,NRO,2018-11-22,LOW
ACCT008441,CUST004700,NRO,2021-04-04,LOW
ACCT008442,CUST000042,SAVINGS,2018-03-02,MEDIUM
ACCT008443,CUST003423,NRE,2018-05-04,HIGH
ACCT008444,CUST000363,NRE,2022-04-20,MEDIUM
ACCT008445,CUST000329,NRO,2022-09-10,MEDIUM
ACCT008446,CUST003856,SAVINGS,2019-08-21,MEDIUM
ACCT008447,CUST004131,NRO,2020-05-16,MEDIUM
ACCT008448,CUST000276,CURRENT,2019-04-17,MEDIUM
ACCT008449,CUST003488,NRO,2022-12-25,LOW
ACCT008450,CUST004351,NRE,2015-06-04,LOW
ACCT008451,CUST003231,NRE,2021-06-26,MEDIUM
ACCT008452,CUST003927,SAVINGS,2019-08-24,HIGH
ACCT008453,CUST005707,SAVINGS,2019-04-16,MEDIUM
ACCT008454,CUST000803,CURRENT,2019-05-18,LOW
ACCT008455,CUST003707,CURRENT,2017-04-04,LOW
ACCT008456,CUST004058,CURRENT,2015-09-30,LOW
ACCT008457,CUST001971,NRE,2015-11-28,LOW
ACCT008458,CUST000681,SAVINGS,2020-02-10,HIGH
ACCT008459,CUST004576,NRE,2018-12-17,HIGH
ACCT008460,CUST000102,CURRENT,2021-02-13,HIGH
ACCT008461,CUST005679,NRE,2021-05-07,HIGH
ACCT008462,CUST005995,SAVINGS,2020-11-19,HIGH
ACCT008463,CUST003332,NRO,2018-06-14,MEDIUM
ACCT008464,CUST001786,CURRENT,2022-04-06,LOW
ACCT008465,CUST001088,NRE,2019-06-17,LOW
ACCT008466,CUST002937,NRO,2020-11-24,LOW
ACCT008467,CUST002424,SAVINGS,2017-11-12,MEDIUM
ACCT008468,CUST001959,SAVINGS,2021-06-22,LOW
ACCT008469,CUST005306,NRO,2020-12-19,HIGH
ACCT008470,CUST000744,SAVINGS,2016-01-20,LOW
ACCT008471,CUST000131,NRO,2019-09-23,LOW
ACCT008472,CUST003931,SAVINGS,2019-08-07,MEDIUM
ACCT008473,CUST005481,NRE,2015-04-23,MEDIUM
ACCT008474,CUST002498,NRE,2019-11-02,LOW
ACCT008475,CUST001326,CURRENT,2015-05-02,MEDIUM
ACCT008476,CUST005762,CURRENT,2021-09-11,MEDIUM
ACCT008477,CUST003763,NRE,2018-05-05,LOW
ACCT008478,CUST004673,SAVINGS,2016-02-12,HIGH
ACCT008479,CUST004782,CURRENT,2019-12-25,MEDIUM
ACCT008480,CUST000200,NRE,2022-02-10,MEDIUM
ACCT008481,CUST003727,SAVINGS,2016-08-24,HIGH
ACCT008482,CUST003800,SAVINGS,2020-02-06,HIGH
ACCT008483,CUST001136,NRE,2020-08-27,HIGH
ACCT008484,CUST005761,NRE,2021-06-03,MEDIUM
ACCT008485,CUST003321,SAVINGS,2021-01-05,MEDIUM
ACCT008486,CUST001516,SAVINGS,2021-01-01,MEDIUM
ACCT008487,CUST003035,CURRENT,2021-10-20,LOW
ACCT008488,CUST005135,CURRENT,2015-09-24,MEDIUM
ACCT008489,CUST003804,NRO,2021-02-17,LOW
ACCT008490,CUST005767,SAVINGS,2016-09-28,HIGH
ACCT008491,CUST005189,NRE,2022-07-29,HIGH
ACCT008492,CUST000012,NRO,2018-06-10,MEDIUM
ACCT008493,CUST005139,NRE,2017-12-24,MEDIUM
ACCT008494,CUST000580,NRO,2016-05-13,LOW
ACCT008495,CUST003153,SAVINGS,2020-07-23,MEDIUM
ACCT008496,CUST005659,CURRENT,2015-04-06,MEDIUM
ACCT008497,CUST002728,SAVINGS,2022-04-13,LOW
ACCT008498,CUST004350,NRO,2020-01-06,MEDIUM
ACCT008499,CUST000268,SAVINGS,2016-08-28,HIGH
ACCT008500,CUST002430,NRO,2021-07-24,LOW
ACCT008501,CUST003489,NRE,2016-11-30,MEDIUM
ACCT008502,CUST002211,NRO,2022-04-07,LOW
ACCT008503,CUST005719,SAVINGS,2021-09-29,LOW
ACCT008504,CUST005018,CURRENT,2021-05-16,LOW
ACCT008505,CUST004444,NRE,2018-09-23,MEDIUM
ACCT008506,CUST004713,SAVINGS,2017-05-21,MEDIUM
ACCT008507,CUST001697,CURRENT,2020-08-26,HIGH
ACCT008508,CUST005609,SAVINGS,2021-10-12,LOW
ACCT008509,CUST000664,CURRENT,2021-09-07,HIGH
ACCT008510,CUST005083,SAVINGS,2020-07-07,LOW
ACCT008511,CUST002751,CURRENT,2018-10-15,LOW
ACCT008512,CUST000450,SAVINGS,2019-09-29,MEDIUM
ACCT008513,CUST004217,NRO,2017-02-14,LOW
ACCT008514,CUST005527,CURRENT,2022-09-12,HIGH
ACCT008515,CUST002982,SAVINGS,2022-04-14,LOW
ACCT008516,CUST000423,SAVINGS,2022-04-20,HIGH
ACCT008517,CUST000910,NRE,2017-03-26,LOW
ACCT008518,CUST003138,CURRENT,2022-07-21,LOW
ACCT008519,CUST002995,NRO,2022-10-04,HIGH
ACCT008520,CUST003813,NRE,2019-08-21,LOW
ACCT008521,CUST005072,NRO,2021-06-21,LOW
ACCT008522,CUST000335,SAVINGS,2017-03-03,HIGH
ACCT008523,CUST002995,NRE,2018-04-20,LOW
ACCT008524,CUST003002,NRE,2018-05-20,LOW
ACCT008525,CUST001436,NRO,2021-09-01,MEDIUM
ACCT008526,CUST005310,SAVINGS,2017-03-02,LOW
ACCT008527,CUST004578,NRE,2017-07-27,MEDIUM
ACCT008528,CUST005775,CURRENT,2016-12-18,LOW
ACCT008529,CUST000549,NRO,2016-01-30,MEDIUM
ACCT008530,CUST004594,CURRENT,2022-09-29,LOW
ACCT008531,CUST005811,CURRENT,2021-04-22,MEDIUM
ACCT008532,CUST001678,NRO,2019-11-02,MEDIUM
ACCT008533,CUST001134,NRO,2015-10-23,HIGH
ACCT008534,CUST002744,NRE,2018-04-29,HIGH
ACCT008535,CUST001955,NRE,2018-04-29,LOW
ACCT008536,CUST004421,NRE,2016-05-26,HIGH
ACCT008537,CUST000931,NRO,2021-11-19,MEDIUM
ACCT008538,CUST005317,SAVINGS,2022-09-02,MEDIUM
ACCT008539,CUST003920,CURRENT,2016-08-08,HIGH
ACCT008540,CUST004753,CURRENT,2021-02-20,LOW
ACCT008541,CUST005758,CURRENT,2016-11-15,HIGH
ACCT008542,CUST001719,SAVINGS,2015-02-19,HIGH
ACCT008543,CUST001847,CURRENT,2020-01-05,MEDIUM
